Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy Return,Dividends,Transaction Cost
2013-04-03,-0.00055423,-0.0116,-0.0041,-0.0011,0,0.001428661,0,0.001982891
2013-04-04,0.002084541,0.0042,0.0019,0.0026,0,0.002867588,0.000601806,0.001384853
2013-04-05,0.001280204,-0.0041,0.0005,0.0031,0,0.002956548,0,0.001676344
2013-04-08,0.004969504,0.007,0.0015,0.0026,0,0.006447598,0.000178302,0.001656396
2013-04-09,-0.004785233,0.0031,-0.0041,0.0017,0,-0.003540018,0,0.001245215
2013-04-10,0.005497515,0.0128,0.0063,-0.0008,0,0.008025573,-0.000591145,0.001936913
2013-04-11,0.002678916,0.0035,-0.0023,-0.0018,0,0.004137724,-0.000140525,0.001318283
2013-04-12,0.002362911,-0.0028,-0.0009,-0.0045,0,0.003232476,0.00049256,0.001362125
2013-04-15,0.000058865,-0.0248,-0.0144,-0.0027,0,0.001848732,-0.000451093,0.001338774
2013-04-16,0.01238947,0.0147,0.0018,0.0008,0,0.01355548,-0.000107321,0.001058689
2013-04-17,0.004631678,-0.0146,-0.0026,-0.0052,0,0.006094453,0.000239921,0.001702696
2013-04-18,-0.007885637,-0.0071,0.0017,-0.0003,0,-0.005982414,0,0.001903223
2013-04-19,-0.003937324,0.0097,0.0008,0.001,0,-0.002443935,0,0.001493389
2013-04-22,0.008522838,0.0045,-0.0017,-0.0013,0,0.010219039,-0.00032523,0.001370971
2013-04-23,0.010793087,0.0111,0.0047,0.0061,0,0.012156086,0,0.001362999
2013-04-24,0.001397587,0.0006,0.0035,0.0115,0,0.003215516,0,0.001817929
2013-04-25,0.003079928,0.0049,0.0017,-0.0011,0,0.00422546,5.16E-05,0.001197132
2013-04-26,-0.005755026,-0.002,-0.0037,-0.0024,0,-0.004173413,0,0.001581613
2013-04-29,0.003236919,0.0067,0.0009,-0.0009,0,0.004375557,0,0.001138638
2013-04-30,0.005817347,0.0029,0.0036,-0.0001,0,0.007179468,0,0.001362121
2013-05-01,0.001542489,-0.0108,-0.0139,-0.0017,0,0.003059036,0,0.001516547
2013-05-02,0.003812212,0.0104,0.006,0.001,0,0.005807805,-0.000343759,0.001651834
2013-05-03,-0.001967155,0.0112,0.0063,0.0018,0,-0.000670872,0,0.001296283
2013-05-06,0.003709454,0.0023,0.0024,0.0083,0,0.005239537,0,0.001530083
2013-05-07,0.003019836,0.0054,0.001,0.0015,0,0.004368153,0,0.001348317
2013-05-08,-0.004345022,0.0044,-0.0025,0.0015,0,-0.002913814,0,0.001431208
2013-05-09,-0.000364099,-0.0031,0.001,-0.0025,0,0.00083438,0,0.001198479
2013-05-10,0.002468837,0.0054,0.0043,-0.0018,0,0.004362444,-0.000331442,0.001562165
2013-05-13,-0.010728534,-0.0002,-0.0021,-0.0004,0,-0.008908933,-0.000199885,0.001619716
2013-05-14,0.004767258,0.011,0.0013,0.0027,0,0.006154731,7.02E-05,0.001457673
2013-05-15,0.004180274,0.0051,-0.0011,0.0021,0,0.005479531,0.00061379,0.001913047
2013-05-16,-0.002517508,-0.005,0.0015,-0.0025,0,-0.000200678,-0.000648475,0.001668355
2013-05-17,-0.004705772,0.0104,-0.0002,0.0031,0,-0.003512048,0.00013636,0.001330084
2013-05-20,0.001152977,-0.0006,0.0035,0.0048,0,0.002597353,0,0.001444376
2013-05-21,-0.001085716,0.0016,-0.0011,-0.0006,0,0.000717605,-0.0003568,0.001446521
2013-05-22,-0.002545019,-0.0092,-0.007,-0.0014,0,-0.001224825,0,0.001320194
2013-05-23,-0.009913203,-0.0019,0.0047,-0.0011,0,-0.008048212,-0.000185111,0.00167988
2013-05-24,0.012467512,-0.0006,0.0017,0.0007,0,0.013546093,0,0.001078581
2013-05-28,-0.001895872,0.0077,0.0063,0.0023,0,-0.000437344,-0.000222268,0.00123626
2013-05-29,0.001281013,-0.007,-0.0036,0.0059,0,0.002197391,0,0.000916378
2013-05-30,-0.011337616,0.005,0.0033,0.0048,0,-0.009989578,0,0.001348038
2013-05-31,-0.005184151,-0.0131,0.0052,-0.0026,0,-0.00370454,0,0.001479611
2013-06-03,0.02021203,0.0048,0.0016,0.0007,0,0.021505024,0,0.001292994
2013-06-04,-0.013965951,-0.0055,-0.0031,-0.0015,0,-0.01231604,-0.000149826,0.001500085
2013-06-05,-0.016901406,-0.0138,0.0007,-0.0024,0,-0.01548787,0,0.001413536
2013-06-06,0.014320519,0.0089,0.0018,0.0021,0,0.015794796,0,0.001474277
2013-06-07,0.010337268,0.013,-0.0047,0.0006,0,0.011395635,0,0.001058367
2013-06-10,0.017551067,0.0007,0.0066,0.002,0,0.018983977,-0.000358435,0.001074475
2013-06-11,0.003659657,-0.0104,0.0002,-0.0057,0,0.005956137,-0.0009432,0.00135328
2013-06-12,-0.012713898,-0.0082,0.0002,-0.0005,0,-0.014054892,0.002947307,0.001606313
2013-06-13,0.001353497,0.0147,0.001,0.0034,0,0.006569676,-0.003819381,0.001396798
2013-06-14,0.001854883,-0.0059,-0.0022,-0.0057,0,0.004715032,-0.001538633,0.001321516
2013-06-17,0.021376709,0.0074,-0.0008,0.0012,0,0.022896617,0,0.001519908
2013-06-18,0.009334393,0.008,0.0038,-0.0008,0,0.011656589,-0.000557468,0.001764728
2013-06-19,0.009244624,-0.0128,0.0016,0.0015,0,0.010856447,0.00021942,0.001831243
2013-06-20,-0.00261391,-0.0245,0.0002,0.004,0,-0.000756419,0,0.001857491
2013-06-21,0.004671056,0.0013,0.0022,-0.0007,0,0.005961499,0,0.001290443
2013-06-24,0.007136247,-0.0119,0.001,-0.0066,0,0.012579708,-0.004075011,0.00136845
2013-06-25,0.003279026,0.0096,-0.0002,0.0081,0,0.005499034,0,0.002220008
2013-06-26,0.021891192,0.0092,-0.0074,-0.0016,0,0.024002946,0,0.002111754
2013-06-27,-0.003503289,0.0077,0.0082,0.0037,0,-0.001211079,0,0.00229221
2013-06-28,-0.006223079,-0.0033,0.0031,-0.0013,0,-0.004542177,0,0.001680902
2013-07-01,-0.003073729,0.0071,0.0079,-0.0012,0,-0.001378286,0,0.001695443
2013-07-02,0.019416795,-0.001,0,0.0005,0,0.020996854,-5.59E-05,0.001524159
2013-07-03,0.001131698,0.0011,0.0019,-0.0021,0,0.002942812,0,0.001811114
2013-07-05,0.003229745,0.0111,0.0034,0.0047,0,0.004760764,0,0.001531019
2013-07-08,0.009307371,0.0053,-0.0018,0.0004,0,0.011056003,0,0.001748632
2013-07-09,-0.006262994,0.0074,0.0004,0.003,0,-0.005679132,0.000816163,0.001400025
2013-07-10,-0.003967398,0.0006,0.0036,-0.0037,0,-0.001659601,0,0.002307797
2013-07-11,0.012216398,0.0132,-0.0009,-0.0066,0,0.013946499,0,0.001730101
2013-07-12,0.004488642,0.0033,-0.0002,0.002,0,0.006711866,-0.000563158,0.001660066
2013-07-15,0.009960581,0.002,0.0049,0.0033,0,0.011905782,-0.000375393,0.001569808
2013-07-16,-0.000971212,-0.0041,0.0003,0.0009,0,0.000351299,0.000231001,0.001553512
2013-07-17,0.001467934,0.003,-0.0003,0.0019,0,0.002797351,0.000193104,0.001522521
2013-07-18,-0.002427018,0.0054,0.0001,0.0096,0,-0.000558158,-0.000245641,0.001623219
2013-07-19,0.008409202,0.0009,-0.0013,0.0027,0,0.009659463,0.000181566,0.001431827
2013-07-22,-0.005188932,0.0022,0.001,0.0033,0,-0.003749632,0,0.0014393
2013-07-23,-0.004607038,-0.0015,0.001,0.003,0,-0.003299142,-0.000120281,0.001187615
2013-07-24,-0.000128916,-0.0039,-0.0028,-0.0027,0,0.001208176,0,0.001337092
2013-07-25,0.002969692,0.0042,0.0061,-0.0036,0,0.004782634,0,0.001812942
2013-07-26,0.002984997,0.0002,-0.0062,-0.0029,0,0.004559031,0,0.001574034
2013-07-29,0.000034053,-0.0037,-0.003,-0.0031,0,0.001356626,0,0.001322573
2013-07-30,0.006120277,0.0012,0.002,-0.005,0,0.007589278,0,0.001469001
2013-07-31,0.004012535,0.0009,0.0014,0.0013,0,0.00577681,0,0.001764275
2013-08-01,0.009074144,0.014,0.0005,0.0009,0,0.010715272,0,0.001641128
2013-08-02,-0.006005938,0.002,-0.002,-0.0032,0,-0.004345354,0.000233211,0.001893795
2013-08-05,-0.010970314,-0.0007,0.0048,-0.0015,0,-0.009652864,0,0.00131745
2013-08-06,-0.000360776,-0.0068,-0.0033,-0.001,0,0.002056617,-0.000713258,0.001704135
2013-08-07,0.003200605,-0.0042,-0.0037,-0.0001,0,0.004572073,0,0.001371468
2013-08-08,0.001083128,0.0047,0,0.0004,0,0.002559819,0,0.001476691
2013-08-09,-0.003641814,-0.0029,0.0012,-0.0019,0,-0.002208489,0,0.001433325
2013-08-12,0.001736714,-0.0002,0.0058,-0.0023,0,0.003272843,-0.00029415,0.001241979
2013-08-13,0.010441289,0.002,-0.003,-0.0005,0,0.011962758,-0.00010613,0.001415339
2013-08-14,-0.004037748,-0.005,0.0014,0.0029,0,-0.002607232,0,0.001430516
2013-08-15,0.002688719,-0.0147,-0.0037,0.0028,0,0.003985442,0.000271763,0.001568486
2013-08-16,-0.00828226,-0.0026,0.0004,0.0013,0,-0.007068498,0,0.001213762
2013-08-19,-0.012454025,-0.0062,-0.0019,-0.0075,0,-0.011550963,0.000277463,0.001180525
2013-08-20,0.002825166,0.0053,0.0086,0.0009,0,0.004095183,0,0.001270017
2013-08-21,0.000521023,-0.0059,-0.0002,-0.0043,0,0.002229715,0.000158819,0.001867511
2013-08-22,0.004997815,0.0093,0.0052,0.0007,0,0.006909924,-0.00033461,0.001577499
2013-08-23,-0.002323561,0.0038,-0.0023,-0.0015,0,-0.001636219,0.000715,0.001402342
2013-08-26,0.005919153,-0.0029,0.0052,-0.0048,0,0.008148436,-0.000549448,0.001679835
2013-08-27,0.004667901,-0.0175,-0.0072,-0.0034,0,0.006402297,0,0.001734396
2013-08-28,-0.005909279,0.003,0.001,0.0008,0,-0.004490152,0,0.001419127
2013-08-29,-0.000159121,0.0034,0.0081,-0.0044,0,0.001107202,0,0.001266323
2013-08-30,0.012733012,-0.0047,-0.0114,-0.0019,0,0.013998188,0,0.001265176
2013-09-03,0.000223263,0.0046,0.0003,0.0017,0,0.001642592,0,0.001419329
2013-09-04,0.001358825,0.0083,0,-0.0018,0,0.002317998,0.00039254,0.001351713
2013-09-05,-0.001773253,0.0019,0.0015,0.0041,0,-9.63E-05,-0.000205,0.001471953
2013-09-06,0.004189564,0,0.0003,0.0002,0,0.00532861,0,0.001139046
2013-09-09,0.010309796,0.0109,0.0047,-0.0022,0,0.011659518,0.000188275,0.001537997
2013-09-10,0.002776266,0.008,0.0001,0.002,0,0.004866174,0,0.002089908
2013-09-11,0.000528229,0.0028,-0.0024,0.0004,0,0.001972624,0,0.001444395
2013-09-12,0.004907285,-0.0032,-0.0023,-0.0037,0,0.008198808,-0.001674108,0.001617415
2013-09-13,-0.001133599,0.0029,0.0026,-0.0005,0,0.00101111,-0.00053101,0.001613699
2013-09-16,-0.003965514,0.0049,-0.0044,0.004,0,-0.001910665,-0.000766183,0.001288666
2013-09-17,0.004254913,0.0054,0.0047,-0.0013,0,0.006019898,0,0.001764985
2013-09-18,0.011149156,0.011,-0.0017,-0.0047,0,0.01247715,0,0.001327994
2013-09-19,0.002116616,-0.0013,0.0017,-0.0063,0,0.003802262,-0.000019625,0.001666021
2013-09-20,0.00162365,-0.0063,0.0053,0.002,0,0.003176522,0.000395627,0.001948499
2013-09-23,-0.000683495,-0.0045,0.0046,-0.0042,0,0.001531775,-0.000227565,0.001987705
2013-09-24,0.002769632,-0.0013,0.0053,0.0002,0,0.004504044,0,0.001734412
2013-09-25,-0.002402607,-0.0023,0.0002,0.0058,0,-0.001771599,0.001254678,0.001885686
2013-09-26,0.001423888,0.0042,0.002,-0.0072,0,0.003187039,0,0.001763151
2013-09-27,0.002754238,-0.0039,-0.0002,-0.0002,0,0.004063882,0,0.001309644
2013-09-30,-0.00073199,-0.0049,0.0052,0.0001,0,0.000363296,0,0.001095286
2013-10-01,0.001432732,0.009,0.0041,-0.001,0,0.002806927,0,0.001374195
2013-10-02,0.003529997,-0.001,-0.0037,-0.0007,0,0.004384269,0.00036214,0.001216412
2013-10-03,0.003659559,-0.0088,-0.0019,0.0019,0,0.005665402,-0.0003138,0.001692043
2013-10-04,0.001116691,0.0074,-0.0002,0.0011,0,0.002412523,0,0.001295832
2013-10-07,0.000534067,-0.0095,-0.0027,-0.0001,0,0.001689103,0,0.001155036
2013-10-08,0.002312457,-0.0135,-0.0048,0.0079,0,0.003793043,0,0.001480586
2013-10-09,0.001022729,-0.0005,-0.0044,0.0062,0,0.002698561,0,0.001675832
2013-10-10,0.002439071,0.0223,0.0016,-0.0004,0,0.005998455,-0.001700799,0.001858585
2013-10-11,0.00516531,0.0071,0.0079,0,0,0.006329839,0.000491451,0.00165598
2013-10-14,-0.005560554,0.0044,0.0021,-0.0009,0,-0.004376272,0.000408362,0.001592644
2013-10-15,-0.001588014,-0.0073,-0.0021,0.0003,0,0.001261107,-0.000720934,0.002128187
2013-10-16,0.000174665,0.0137,-0.0033,0.0017,0,0.002180757,-0.000240887,0.001765205
2013-10-17,-0.00406789,0.007,0.0016,-0.0006,0,-0.002312698,0,0.001755192
2013-10-18,0.002169498,0.0072,0.0027,0.0013,0,0.003476563,0.000589039,0.001896104
2013-10-21,0.002489539,-0.0002,-0.0011,0.0001,0,0.004095382,0,0.001605843
2013-10-22,0.003819892,0.005,-0.0026,0.0005,0,0.005614445,0,0.001794553
2013-10-23,-0.001785578,-0.0051,0.0016,-0.0033,0,0.000305929,-3.41E-05,0.002057407
2013-10-24,-0.001990983,0.0042,0.0043,-0.003,0,-0.000518224,0,0.001472759
2013-10-25,0.015297066,0.0033,-0.0032,0.0008,0,0.016729416,0,0.00143235
2013-10-28,-0.002283558,0.0009,-0.0004,0.0006,0,-0.000702923,0,0.001580635
2013-10-29,-0.000822426,0.0054,-0.0014,-0.0006,0,0.001051162,-0.00019084,0.001682748
2013-10-30,-0.01367426,-0.0061,-0.0078,0.0047,0,-0.010506754,-0.00192798,0.001239526
2013-10-31,0.010980753,-0.0034,-0.0008,-0.0045,0,0.012176972,0,0.001196219
2013-11-01,0.004140414,0.002,-0.0067,0.0023,0,0.005223624,0,0.00108321
2013-11-04,0.000233203,0.0047,0.0077,-0.0006,0,0.001289757,0.000316133,0.001372687
2013-11-05,-0.004909499,-0.0023,-0.0001,-0.0025,0,-0.002904307,-0.000320275,0.001684917
2013-11-06,0.001898155,0.0027,-0.0082,0.0034,0,0.004119981,-0.000854591,0.001367235
2013-11-07,0.000502519,-0.0146,-0.0032,0.0015,0,0.001998182,0,0.001495663
2013-11-08,0.001694176,0.0145,0.0051,0.0046,0,0.003285775,0,0.001591599
2013-11-11,0.00436879,0.0012,0,-0.0013,0,0.005444436,0,0.001075646
2013-11-12,0.001148072,-0.0019,0.0041,-0.007,0,0.002795606,-0.00015675,0.001490784
2013-11-13,0.002338404,0.009,0.0011,-0.0011,0,0.002442838,0.001769819,0.001874253
2013-11-14,0.000574047,0.0043,-0.0058,0.003,0,0.001936816,0,0.001362769
2013-11-15,-0.000903443,0.0043,0.0008,-0.0028,0,0.002444893,-0.001443741,0.001904595
2013-11-18,-0.002070857,-0.005,-0.0046,0.0046,0,-0.000406198,0,0.001664659
2013-11-19,-0.005939666,-0.0027,-0.0031,0.0026,0,-0.004261598,0,0.001678068
2013-11-20,0.005413182,-0.0033,0.0026,0.0004,0,0.007004973,0,0.001591791
2013-11-21,-9.4786E-05,0.0097,0.0078,-0.0003,0,0.002526007,-0.001269266,0.001351527
2013-11-22,0.000020703,0.005,-0.0005,0.0008,0,0.002662804,-0.00117552,0.001466581
2013-11-25,-0.004005912,-0.0011,0.0014,0.0013,0,-0.002024759,-0.0007655,0.001215653
2013-11-26,-0.008911334,0.0018,0.0084,-0.0042,0,-0.007135693,0,0.001775641
2013-11-27,-0.011373275,0.003,0.0034,-0.0004,0,-0.01027361,0,0.001099665
2013-11-29,-0.008149816,-0.0002,0.0028,-0.0015,0,-0.006920734,0,0.001229082
2013-12-02,0.012840989,-0.0031,-0.0097,0.0014,0,0.013849053,0,0.001008064
2013-12-03,-0.009696425,-0.0034,-0.0006,-0.0009,0,-0.008632845,0,0.00106358
2013-12-04,0.008927985,-0.0007,-0.0022,0.0029,0,0.009899284,0,0.000971299
2013-12-05,0.002333274,-0.0035,0.0069,-0.0065,0,0.003674253,0.000163498,0.001504477
2013-12-06,-0.015402747,0.0102,-0.0029,0.0018,0,-0.014602265,0,0.000800482
2013-12-09,0.003150091,0.0017,-0.0042,0.0001,0,0.004469303,0,0.001319212
2013-12-10,0.002693199,-0.0034,-0.0058,0.0023,0,0.003323936,0,0.000630737
2013-12-11,-0.005023947,-0.0117,-0.0033,0.0006,0,-0.00301391,1.67E-05,0.002026737
2013-12-12,-0.004685794,-0.0023,0.0037,0.0023,0,0.005559287,-0.009321101,0.00092398
2013-12-13,0.006671903,0.001,0.0025,0,0,0.007836546,-0.00059885,0.000565793
2013-12-16,0.000531568,0.0067,0.0059,-0.0013,0,0.001373125,0,0.000841557
2013-12-17,0.004036374,-0.0026,0.0024,-0.0008,0,0.000656296,0.00418788,0.000807802
2013-12-18,-0.001968085,0.0155,-0.0048,0.0005,0,-0.001235177,0,0.000732908
2013-12-19,-0.003592918,-0.001,-0.0056,0.0024,0,-0.000496495,-0.002306565,0.000789858
2013-12-20,-0.007652411,0.0069,0.013,-0.0029,0,-0.002676624,-0.00379453,0.001181257
2013-12-23,-0.004457744,0.0062,0.005,-0.0001,0,-0.002574731,-0.000701936,0.001181077
2013-12-24,0.005200032,0.0034,0.001,0.0009,0,0.006069378,0,0.000869346
2013-12-26,-0.001184624,0.0044,-0.0031,-0.0031,0,-5.90E-05,-0.000222381,0.000903243
2013-12-27,0.007442685,-0.0005,-0.0007,0.0024,0,0.01524265,-0.007022127,0.000777838
2013-12-30,0.000453374,0,0.0003,-0.0031,0,0.001429178,-0.000214559,0.000761245
2013-12-31,0.008289678,0.0044,-0.0018,0.0009,0,0.0093434,0,0.001053722
2014-01-02,0.009507214,-0.0088,-0.0028,0.0018,0,0.01030678,0,0.000799566
2014-01-03,0.006931058,0.0003,0.0036,0.0004,0,0.007988992,0,0.001057934
2014-01-06,-0.001521025,-0.0034,-0.0057,0.0029,0,-0.000697856,0.000244771,0.00106794
2014-01-07,0.000860128,0.0068,0.0038,-0.0037,0,0.002087176,0,0.001227048
2014-01-08,-0.008133851,0.0004,-0.0001,-0.0011,0,-0.007206214,0,0.000927637
2014-01-09,0.00435862,0.0002,0.002,-0.0044,0,0.005207293,0,0.000848673
2014-01-10,-0.001527766,0.0027,0.0055,-0.0082,0,0.001493529,-0.002208688,0.000812607
2014-01-13,-0.005846377,-0.0132,-0.0008,0.001,0,-0.002955429,-0.001681906,0.001209042
2014-01-14,-0.007405841,0.0115,0.0015,-0.0031,0,-0.00631874,0,0.001087101
2014-01-15,-0.006894437,0.0053,0.0021,0.002,0,-0.005961627,0,0.00093281
2014-01-16,-0.000456408,-0.0007,0.0032,-0.007,0,0.001272344,-0.000613035,0.001115717
2014-01-17,-0.003055275,-0.0039,0.0003,0.0002,0,-0.001664275,-0.000202664,0.001188336
2014-01-21,-0.000710664,0.003,0.0047,0,0,0.000603957,-0.000357493,0.000957128
2014-01-22,0.001717312,0.0015,0.0029,0.0022,0,0.002439925,9.78E-05,0.000820413
2014-01-23,0.000836659,-0.0086,0.0016,-0.0054,0,0.00214336,0,0.001306701
2014-01-24,-0.000128104,-0.0219,-0.0037,0.0017,0,0.000759514,0.000249505,0.001137123
2014-01-27,-0.00488928,-0.0065,-0.0084,0.0038,0,-0.003809378,0,0.001079902
2014-01-28,0.003725807,0.0073,0.0016,0.0007,0,0.004915633,0,0.001189826
2014-01-29,0.003768646,-0.0107,-0.004,0.0021,0,0.004924115,0,0.001155469
2014-01-30,0.004945572,0.0122,0.003,-0.0038,0,0.006475691,0,0.001530119
2014-01-31,0.001622639,-0.0066,-0.0007,-0.0034,0,0.003008019,0,0.00138538
2014-02-03,-0.004551386,-0.0249,-0.0086,0.0027,0,-0.003112958,0,0.001438428
2014-02-06,0.011003461,0.0121,-0.0048,0.0027,0,0.012527656,-0.000354342,0.001169853
2014-02-07,0.002318522,0.0133,-0.0017,-0.0063,0,0.003521238,0,0.001202716
2014-02-10,0.007180906,0.0016,0.0014,-0.0047,0,0.008709279,-0.00016569,0.001362683
2014-02-11,0.001909534,0.0109,-0.0019,0.0025,0,0.005881379,-0.002558916,0.001412929
2014-02-12,-0.000634261,0.0011,0.0026,-0.0006,0,0.001479816,-0.000525457,0.00158862
2014-02-13,0.00111636,0.0072,0.007,-0.0007,0,0.002281709,0,0.001165349
2014-02-14,0.001104349,0.0042,-0.0037,0.0036,0,0.003297497,-0.000806138,0.00138701
2014-02-18,0.000806206,0.0027,0.0096,-0.0024,0,0.002090447,0,0.001284241
2014-02-19,-0.003052145,-0.0074,-0.0028,-0.0044,0,-0.001606329,-4.73E-05,0.001398516
2014-02-20,-0.001697482,0.007,0.0055,-0.0022,0,-0.004750072,0.004345437,0.001292847
2014-02-21,0.002442423,-0.0009,0.0035,-0.0002,0,0.003603345,0,0.001160922
2014-02-24,0.00532092,0.0065,0.0018,0.0033,0,0.006921776,0,0.001600856
2014-02-25,-0.00125342,-0.001,0.0015,-0.0059,0,0.000695081,-0.000395185,0.001553316
2014-02-26,0.000667792,0.0012,0.0069,-0.001,0,0.0029845,-0.00062244,0.001694268
2014-02-27,-0.007121997,0.0054,0.0013,0.0001,0,-0.005716184,0,0.001405813
2014-02-28,0.007407647,0.0015,-0.0073,0.0084,0,0.008880546,0,0.001472899
2014-03-03,-0.001672645,-0.007,0.0009,0.0014,0,-0.000199078,0,0.001473567
2014-03-04,0.005583618,0.0167,0.011,-0.0012,0,0.007274678,0,0.00169106
2014-03-05,-0.003347397,0.0001,-0.0027,0.0029,0,-0.001815643,0,0.001531754
2014-03-06,0.003294486,0.0016,-0.0032,0.0077,0,0.004431784,0.000406613,0.001543911
2014-03-07,-0.000813349,0.0004,-0.0011,0.0052,0,0.000746204,0,0.001559553
2014-03-10,-0.004848544,-0.0009,-0.001,0.0009,0,-0.003450292,0,0.001398252
2014-03-11,0.00544889,-0.0062,-0.0053,-0.0019,0,0.00689984,0,0.00145095
2014-03-12,0.003233202,0.0013,0.003,-0.0017,0,0.00681965,-0.001907477,0.001678971
2014-03-13,-0.000659897,-0.0121,-0.0011,0.0022,0,0.001069582,-7.18E-05,0.001657679
2014-03-14,0.001928263,-0.0016,0.007,-0.0009,0,0.004498947,-0.001084879,0.001485805
2014-03-17,-0.003287169,0.009,-0.0037,0.0002,0,-0.000744818,-0.000432205,0.002110146
2014-03-18,0.006374257,0.0082,0.0075,-0.0039,0,0.008054458,0,0.001680201
2014-03-19,-0.003581627,-0.0059,-0.0018,0.0062,0,-0.001687522,-0.00015918,0.001734925
2014-03-20,-0.003232724,0.0052,-0.0049,0.01,0,-0.001447581,-0.00035761,0.001427533
2014-03-21,-0.001191726,-0.0037,-0.0028,0.0086,0,0.0025666,-0.002075485,0.001682841
2014-03-24,0.000963691,-0.0064,-0.0088,0.009,0,0.002734871,0,0.00177118
2014-03-25,0.000759677,0.003,-0.0035,0.0015,0,0.00324765,-0.000748,0.001739973
2014-03-26,0.004963436,-0.0089,-0.0116,0.0024,0,0.006819139,0,0.001855703
2014-03-27,-0.000583108,-0.0019,-0.0009,-0.0034,0,0.001084524,0,0.001667632
2014-03-28,-0.001839215,0.0041,-0.0044,0.0055,0,-0.000331104,6.19E-05,0.001570011
2014-03-31,0.00569467,0.0097,0.01,-0.0016,0,0.007106667,0,0.001411997
2014-04-01,0.004651691,0.0087,0.0074,-0.0037,0,0.006375373,0,0.001723682
2014-04-02,0.000487962,0.0029,0.0004,0.0014,0,0.002157313,0,0.001669351
2014-04-03,0.000562163,-0.0031,-0.0089,0.008,0,0.002513144,-0.00025077,0.001700211
2014-04-04,-0.002675683,-0.0147,-0.0112,0.0069,0,-0.000644985,0,0.002030698
2014-04-07,0.002181755,-0.0126,-0.003,-0.0007,0,0.004382466,-0.000473888,0.001726823
2014-04-08,0.001884666,0.005,0.0028,-0.0021,0,0.003186771,0,0.001302105
2014-04-09,0.003698759,0.0121,0.0033,-0.0086,0,0.005361396,0,0.001662637
2014-04-10,0.00485715,-0.0224,-0.0069,0.0077,0,0.00621336,0.000371153,0.001727363
2014-04-11,0.000727092,-0.0107,-0.0039,0.0023,0,0.002260126,0,0.001533034
2014-04-14,0.000138352,0.007,-0.0051,0.002,0,0.001966451,-0.000268218,0.001559881
2014-04-15,-0.002110216,0.0059,-0.0037,0.002,0,-0.000295932,0.0001638,0.001978084
2014-04-16,-0.002338768,0.0113,0.0004,-0.0036,0,-0.001517969,0.000489811,0.00131061
2014-04-17,-0.002676149,0.0023,0.0034,0.0023,0,-0.001145575,0,0.001530574
2014-04-21,-0.001205949,0.0036,0.0022,-0.0042,0,0.000288095,0,0.001494044
2014-04-22,-6.8026E-05,0.0058,0.0073,-0.0034,0,0.001275194,0.000145296,0.001488516
2014-04-23,0.003114024,-0.0031,-0.0064,0.0091,0,0.004888809,0,0.001774785
2014-04-24,0.000302391,0.0008,-0.0039,-0.0018,0,0.001891199,0,0.001588808
2014-04-25,-0.002803103,-0.0105,-0.0097,0.0053,0,-0.000904824,-2.35E-05,0.001874779
2014-04-28,-0.005483882,0.0011,-0.0063,-0.0059,0,-0.004240321,0,0.001243561
2014-04-29,-0.001075282,0.0056,-0.0023,-0.0011,0,0.000228971,0,0.001304253
2014-04-30,0.001502524,0.0035,0.0024,-0.0003,0,0.002772848,0,0.001270324
2014-05-01,-0.002607993,0.0004,-0.0017,-0.0016,0,-5.83E-05,-0.00118136,0.001368333
2014-05-02,0.000453973,-0.0007,0.002,0.0041,0,0.00166999,0.000113288,0.001329305
2014-05-05,0.003909103,0.0013,-0.0028,-0.0054,0,0.005525623,-0.000179869,0.001436651
2014-05-06,0.000924524,-0.0103,-0.0055,0.0012,0,0.002535978,-3.91E-05,0.001572354
2014-05-07,-0.000142138,0.0045,-0.0084,0.011,0,0.00143228,0,0.001574418
2014-05-08,0.001778064,-0.0026,-0.0101,0.0038,0,0.003267135,0,0.001489071
2014-05-09,-0.003508219,0.0025,0.0071,-0.0036,0,-0.001611937,0,0.001896282
2014-05-12,-0.001728851,0.012,0.014,-0.0025,0,-0.000278692,0,0.001450159
2014-05-13,0.001435284,-0.0005,-0.0106,0.0021,0,0.002909828,0,0.001474544
2014-05-14,0.004014358,-0.006,-0.011,-0.0047,0,0.005855673,-0.000532563,0.001308752
2014-05-15,-0.001881282,-0.009,0.0033,-0.0028,0,-4.50E-05,-0.000227745,0.001608537
2014-05-16,0.002251868,0.0036,0.0027,-0.0042,0,0.006346672,-0.002508085,0.001586719
2014-05-19,0.006087336,0.005,0.0062,0.0008,0,0.007549819,-0.00019418,0.001268303
2014-05-20,-0.000946756,-0.0078,-0.0082,0.0023,0,0.000160215,0.000283696,0.001390667
2014-05-21,-0.001473988,0.0081,-0.0028,0.001,0,7.95E-05,0,0.001553488
2014-05-22,-0.006225483,0.0036,0.0063,-0.0026,0,-0.004208831,-0.00019269,0.001823962
2014-05-23,0.005075159,0.0049,0.0062,-0.0023,0,0.00713945,-0.000477569,0.001586722
2014-05-27,0.000859707,0.0069,0.0069,-0.0017,0,0.005093639,-0.00324786,0.000986072
2014-05-28,-0.003130883,-0.0011,-0.0031,0.0023,0,-0.001733354,0,0.001397529
2014-05-29,0.011826275,0.0054,-0.0019,-0.001,0,0.013503489,0,0.001677214
2014-05-30,0.001471874,0.0006,-0.0066,0.0026,0,0.003025159,0,0.001553285
