Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy Return,Dividends,Transaction costs
2014-03-25,-0.002720268,0.003,-0.0035,0.0015,0,0.00324765,-0.000748,0.005219918
2014-03-26,0.001252029,-0.0089,-0.0116,0.0024,0,0.006819139,0,0.00556711
2014-03-27,-0.003918371,-0.0019,-0.0009,-0.0034,0,0.001084524,0,0.005002895
2014-03-28,-0.004979202,0.0041,-0.0044,0.0055,0,-0.000331104,6.19E-05,0.004710033
2014-03-31,0.002870676,0.0097,0.01,-0.0016,0,0.007106667,0,0.004235991
2014-04-01,0.001204327,0.0087,0.0074,-0.0037,0,0.006375373,0,0.005171046
2014-04-02,-0.00285074,0.0029,0.0004,0.0014,0,0.002157313,0,0.005008053
2014-04-03,-0.00283826,-0.0031,-0.0089,0.008,0,0.002513144,-0.00025077,0.005100634
2014-04-04,-0.006737078,-0.0147,-0.0112,0.0069,0,-0.000644985,0,0.006092093
2014-04-07,-0.001271891,-0.0126,-0.003,-0.0007,0,0.004382466,-0.000473888,0.005180469
2014-04-08,-0.000719545,0.005,0.0028,-0.0021,0,0.003186771,0,0.003906316
2014-04-09,0.000373484,0.0121,0.0033,-0.0086,0,0.005361396,0,0.004987912
2014-04-10,0.001402425,-0.0224,-0.0069,0.0077,0,0.00621336,0.000371153,0.005182088
2014-04-11,-0.002338975,-0.0107,-0.0039,0.0023,0,0.002260126,0,0.004599101
2014-04-14,-0.00298141,0.007,-0.0051,0.002,0,0.001966451,-0.000268218,0.004679643
2014-04-15,-0.006066384,0.0059,-0.0037,0.002,0,-0.000295932,0.0001638,0.005934252
2014-04-16,-0.004959988,0.0113,0.0004,-0.0036,0,-0.001517969,0.000489811,0.00393183
2014-04-17,-0.005737297,0.0023,0.0034,0.0023,0,-0.001145575,0,0.004591722
2014-04-21,-0.004194036,0.0036,0.0022,-0.0042,0,0.000288095,0,0.004482131
2014-04-22,-0.003045058,0.0058,0.0073,-0.0034,0,0.001275194,0.000145296,0.004465548
2014-04-23,-0.000435545,-0.0031,-0.0064,0.0091,0,0.004888809,0,0.005324354
2014-04-24,-0.002875225,0.0008,-0.0039,-0.0018,0,0.001891199,0,0.004766424
2014-04-25,-0.006552627,-0.0105,-0.0097,0.0053,0,-0.000904824,-2.35E-05,0.005624336
2014-04-28,-0.007971005,0.0011,-0.0063,-0.0059,0,-0.004240321,0,0.003730684
2014-04-29,-0.003683789,0.0056,-0.0023,-0.0011,0,0.000228971,0,0.00391276
2014-04-30,-0.001038123,0.0035,0.0024,-0.0003,0,0.002772848,0,0.003810971
2014-05-01,-0.005344658,0.0004,-0.0017,-0.0016,0,-5.83E-05,-0.00118136,0.004104998
2014-05-02,-0.002204636,-0.0007,0.002,0.0041,0,0.00166999,0.000113288,0.003987914
2014-05-05,0.001035801,0.0013,-0.0028,-0.0054,0,0.005525623,-0.000179869,0.004309953
2014-05-06,-0.002220176,-0.0103,-0.0055,0.0012,0,0.002535978,-3.91E-05,0.004717061
2014-05-07,-0.003290975,0.0045,-0.0084,0.011,0,0.00143228,0,0.004723255
2014-05-08,-0.001200079,-0.0026,-0.0101,0.0038,0,0.003267135,0,0.004467214
2014-05-09,-0.007300782,0.0025,0.0071,-0.0036,0,-0.001611937,0,0.005688845
2014-05-12,-0.004629169,0.012,0.014,-0.0025,0,-0.000278692,0,0.004350477
2014-05-13,-0.001513805,-0.0005,-0.0106,0.0021,0,0.002909828,0,0.004423633
2014-05-14,0.001396855,-0.006,-0.011,-0.0047,0,0.005855673,-0.000532563,0.003926255
2014-05-15,-0.005098357,-0.009,0.0033,-0.0028,0,-4.50E-05,-0.000227745,0.004825612
2014-05-16,-0.00092157,0.0036,0.0027,-0.0042,0,0.006346672,-0.002508085,0.004760157
2014-05-19,0.00355073,0.005,0.0062,0.0008,0,0.007549819,-0.00019418,0.003804909
2014-05-20,-0.00372809,-0.0078,-0.0082,0.0023,0,0.000160215,0.000283696,0.004172001
2014-05-21,-0.004580965,0.0081,-0.0028,0.001,0,7.95E-05,0,0.004660465
2014-05-22,-0.009873408,0.0036,0.0063,-0.0026,0,-0.004208831,-0.00019269,0.005471887
2014-05-23,0.001901716,0.0049,0.0062,-0.0023,0,0.00713945,-0.000477569,0.004760165
2014-05-27,-0.001112436,0.0069,0.0069,-0.0017,0,0.005093639,-0.00324786,0.002958215
2014-05-28,-0.005925942,-0.0011,-0.0031,0.0023,0,-0.001733354,0,0.004192588
2014-05-29,0.008471847,0.0054,-0.0019,-0.001,0,0.013503489,0,0.005031642
2014-05-30,-0.001634697,0.0006,-0.0066,0.0026,0,0.003025159,0,0.004659856
2014-06-02,-0.003698754,0.0006,-0.0068,0.0039,0,0.001546152,0,0.005244906
2014-06-03,-0.00652891,-0.0005,-0.0026,0.0016,0,-0.002341153,-0.000334248,0.003853509
2014-06-04,-0.000301416,0.0028,0.0023,-0.0008,0,0.00311202,0.000402182,0.003815618
2014-06-05,-0.00069831,0.0077,0.0129,-0.0017,0,0.004815091,0,0.005513401
2014-06-06,-0.004197762,0.0054,0.0048,-0.0001,0,-0.000239639,0,0.003958123
2014-06-09,-0.000967181,0.0022,0.0102,-0.0031,0,0.003916476,-0.000237604,0.004646053
2014-06-10,-0.001200506,-0.0003,-0.0018,-0.0003,0,0.002123627,0,0.003324133
2014-06-11,-0.008322783,-0.0034,-0.0014,-0.0023,0,-0.005476235,0.001785658,0.004632206
2014-06-12,-0.002264135,-0.0068,0.0011,0.0017,0,0.002200667,-0.000251548,0.004213254
2014-06-13,-0.003061047,0.0031,-0.0006,-0.0018,0,0.001549214,-0.000788936,0.003821325
2014-06-16,-0.006149113,0.0013,0.0047,-0.0069,0,-0.002575632,-0.0005738,0.002999681
2014-06-17,-0.001453397,0.0034,0.0054,0.0045,0,0.001951654,0,0.003405051
2014-06-18,-0.004514852,0.0075,-0.0026,-0.0009,0,-0.000365378,0.000125366,0.00427484
2014-06-19,0.002251708,0.0012,-0.0014,-0.0004,0,0.007440828,-0.001802507,0.003386613
2014-06-20,0.000967413,0.0018,0.0017,0.0005,0,0.005599897,-0.000751956,0.003880528
2014-06-23,-0.003476249,-0.0001,-0.0025,0.001,0,0.000389568,0,0.003865817
2014-06-24,0.003708423,-0.0072,-0.0034,-0.0026,0,0.007287061,0,0.003578638
2014-06-25,0.001040862,0.0053,0.0036,0.0016,0,0.004774027,0.0004636,0.004196765
2014-06-26,-0.004507278,-0.0011,-0.0009,0.0002,0,-0.001036111,0,0.003471167
2014-06-27,-0.003159515,0.0026,0.0049,-0.0022,0,0.00150204,0,0.004661555
2014-06-30,-0.004107681,0.0007,0.0027,0.0017,0,0.000411518,0,0.004519199
2014-07-01,0.000169678,0.0074,0.0049,-0.0039,0,0.003685971,0,0.003516293
2014-07-02,1.14E-05,-0.0003,-0.0044,-0.0021,0,0.004299113,-0.000561558,0.003726203
2014-07-03,-0.000386815,0.0059,0.0022,0.0011,0,0.00441116,-0.000178295,0.00461968
2014-07-07,-0.001636741,-0.0062,-0.0127,0.0034,0,0.004900993,-0.000989431,0.005548303
2014-07-08,-0.008453529,-0.0082,-0.0067,0.0072,0,-0.003338108,0,0.005115421
2014-07-09,0.003017975,0.0046,-0.0039,-0.0012,0,0.008224663,0,0.005206688
2014-07-10,-0.006175558,-0.0049,-0.0059,-0.0002,0,-0.000611785,0,0.005563773
2014-07-11,0.002094668,0.0012,-0.002,-0.0038,0,0.00762551,-0.000565241,0.004965601
2014-07-14,-0.003777903,0.0046,0.0001,-0.0013,0,0.0013735,-1.70E-05,0.005134404
2014-07-15,0.005572506,-0.0032,-0.0096,0.0101,0,0.009665832,0.000175275,0.004268601
2014-07-16,-0.001227849,0.0032,-0.0063,0.0036,0,0.004239337,0,0.005467186
2014-07-17,-0.00217152,-0.0121,-0.0039,0.0019,0,0.003360514,-0.000446325,0.005085709
2014-07-18,0.001018579,0.0112,0.005,-0.0045,0,0.006113086,-0.000380457,0.00471405
2014-07-21,-0.00091586,-0.0025,-0.0024,0.0005,0,0.003866067,-0.00014564,0.004636287
2014-07-22,-0.005276807,0.0053,0.0026,-0.003,0,-0.000141456,-0.000235205,0.004900146
2014-07-23,-0.005499087,0.0019,0.0015,-0.0076,0,-0.000613577,0,0.00488551
2014-07-24,0.000198496,0.0005,-0.0031,0.0003,0,0.004523333,0,0.004324837
2014-07-25,-0.005327877,-0.0053,-0.004,0.0017,0,-0.001016416,0,0.004311461
2014-07-28,-0.002606095,-0.0008,-0.0047,0.0027,0,0.001682417,0,0.004288512
2014-07-29,-0.004619512,-0.0033,0.0072,-0.0068,0,-0.000680802,0,0.00393871
2014-07-30,-0.001921423,0.0012,0.0044,-0.0032,0,0.002502606,0,0.004424029
2014-07-31,-0.007352644,-0.0203,-0.0021,0.0048,0,-0.003024697,0,0.004327947
2014-08-01,-0.000970421,-0.0032,-0.0018,-0.0005,0,0.003280019,0,0.00425044
2014-08-04,-0.001032854,0.0074,0.0001,-0.0021,0,0.003815681,-0.0001881,0.004660435
2014-08-05,0.000215525,-0.0084,0.0079,-0.0019,0,0.006164179,0,0.005948654
2014-08-06,-0.001928848,0.0002,0.0039,0.0019,0,0.00129911,0.000392515,0.003620473
2014-08-07,-0.00701334,-0.0052,-0.0003,-0.0015,0,-0.005965773,0.002655892,0.003703459
2014-08-08,0.000659571,0.0112,-0.0022,-0.0015,0,0.00352904,0,0.002869469
2014-08-11,0.00630969,0.004,0.0059,-0.0027,0,0.008739161,0,0.002429471
2014-08-12,0.000179265,-0.0023,-0.0059,0.0025,0,0.004220889,0,0.004041624
2014-08-13,-0.000206345,0.0069,-0.0009,-0.0023,0,0.003725391,0,0.003931736
2014-08-14,-0.001110925,0.0044,-0.0023,0.0002,0,0.004823664,-0.001094447,0.004840142
2014-08-15,-0.002995327,0,-0.0014,-0.0014,0,0.00250281,-0.001656253,0.003841884
2014-08-18,-0.001217526,0.0093,0.006,-0.0018,0,0.00227736,0,0.003494886
2014-08-19,-0.005483714,0.0049,-0.0013,-0.0007,0,0.000380821,0,0.005864535
2014-08-20,-0.002971016,0.0019,-0.0065,0.0027,0,0.002594166,0,0.005565182
2014-08-21,0.001170267,0.0028,-0.0014,0.008,0,0.005079262,0.001284209,0.005193204
2014-08-22,-0.007791297,-0.001,0.003,-0.0036,0,-0.000952293,-0.001550639,0.005288365
2014-08-25,-0.003370244,0.005,-0.0023,0.0003,0,0.002957306,-0.0016886,0.00463895
2014-08-26,-0.005975513,0.0019,0.0072,-0.0033,0,-0.000960582,0,0.005014931
2014-08-27,-0.003605975,0,-0.0022,0.0014,0,0.001121687,0,0.004727662
2014-08-28,2.03E-05,-0.0019,-0.0042,0.0009,0,0.005460774,0,0.005440442
2014-08-29,-0.001119221,0.0039,0.0028,0.0009,0,0.003402536,0,0.004521757
2014-09-02,-0.014092101,0.0006,0.0047,-0.0009,0,-0.008257489,0,0.005834612
2014-09-03,0.00438576,-0.0014,-0.0055,0.0024,0,0.00883206,-0.000333488,0.004112812
2014-09-04,-0.001777079,-0.0017,-0.0014,-0.0018,0,0.002910033,0,0.004687112
2014-09-05,-0.005536938,0.0045,-0.0027,-0.0003,0,0.001785989,0,0.007322927
2014-09-08,-0.004451418,-0.0022,0.0053,-0.0044,0,0.000256991,0,0.004708409
2014-09-09,-0.001668572,-0.0072,-0.0041,0,0,0.001999096,0,0.003667668
2014-09-10,-0.006533769,0.0045,0.0023,-0.0041,0,-0.000359129,0,0.00617464
2014-09-11,-0.001307135,0.0019,0.0049,0.002,0,0.004471864,-0.00238108,0.003397919
2014-09-12,-0.005317861,-0.0055,-0.0023,0.0011,0,0.000387365,-0.001424332,0.004280894
2014-09-15,-0.001407364,-0.0028,-0.0107,0.0065,0,0.003865906,-0.001118954,0.004154316
2014-09-16,-0.004953729,0.007,-0.0039,-0.001,0,-0.001583891,-0.000059135,0.003310703
2014-09-17,-0.000691658,0.0017,0.0009,-0.0022,0,0.004095831,0.000341442,0.005128931
2014-09-18,0.001700789,0.005,0.0003,0.0001,0,0.006682991,-0.00041222,0.004569982
2014-09-19,-0.007211173,-0.0018,-0.0096,0.0003,0,-0.00228636,-0.000187061,0.004737752
2014-09-22,-0.002025914,-0.0097,-0.0056,0.0009,0,0.003295574,-0.000582599,0.004738889
2014-09-23,-0.004965861,-0.0062,-0.003,-0.0005,0,-0.000801009,0,0.004164852
2014-09-24,-0.007268331,0.0081,0.0011,-0.0093,0,-0.003861055,0,0.003407276
2014-09-25,-0.00703841,-0.0162,0.0008,0.0012,0,-0.002980515,0,0.004057895
2014-09-26,0.006269663,0.0085,-0.0002,-0.0024,0,0.009941015,0,0.003671352
2014-09-29,0.00577217,-0.0022,0.0017,-0.0043,0,0.009294468,0,0.003522298
2014-09-30,-0.000234953,-0.004,-0.01,0.0011,0,0.003324966,0,0.003559919
2014-10-01,-0.018569379,-0.0139,-0.0015,0.003,0,-0.013440177,0,0.005129202
2014-10-02,0.019767921,0.0015,0.0103,-0.0039,0,0.024179014,-0.001551974,0.002859119
2014-10-03,0.005209341,0.0108,-0.0039,-0.0044,0,0.009277592,0,0.004068251
2014-10-06,0.003574853,-0.0026,-0.0078,0.0037,0,0.006613665,0.000133139,0.003171951
2014-10-07,-0.00173549,-0.0156,-0.0014,0.0013,0,0.001838022,0,0.003573512
2014-10-08,-0.003379549,0.017,0.0003,-0.0006,0,0.000613661,0,0.00399321
2014-10-09,-0.002549162,-0.0217,-0.0043,-0.0041,0,0.001263443,0,0.003812605
2014-10-10,-0.005464769,-0.013,-0.0016,0.005,0,-0.002110421,0.000751914,0.004106262
2014-10-13,-0.019052341,-0.0159,0.0135,0.0048,0,-0.013797108,-0.000947817,0.004307416
2014-10-14,-0.006965649,0.0028,0.0087,-0.0012,0,-0.003556726,0.000419509,0.003828432
2014-10-15,-0.016560599,-0.0054,0.0183,-0.0133,0,-0.012111992,-0.001315455,0.003133152
2014-10-16,-0.02303796,0.0022,0.0105,0.0024,0,-0.01783222,-0.000529538,0.004676202
2014-10-17,0.008296938,0.0114,-0.0158,-0.0009,0,0.01088182,0.000324927,0.002909809
2014-10-20,0.035621667,0.0094,0.0021,-0.0032,0,0.0399404,0.00031905,0.004637783
2014-10-21,0.008223424,0.0198,-0.0043,0.0007,0,0.013249152,0,0.005025728
2014-10-22,0.009300743,-0.0085,-0.0057,0.0017,0,0.013607806,-5.54E-05,0.004251661
2014-10-23,0.008654267,0.0129,0.0053,-0.0044,0,0.012965952,-0.000222014,0.004089671
2014-10-24,0.001036522,0.0066,-0.0047,-0.0012,0,0.005801487,0,0.004764965
2014-10-27,0.00137963,-0.0017,0.0012,-0.0031,0,0.006626032,0,0.005246402
2014-10-28,0.003326888,0.0137,0.0158,0.0003,0,0.008427894,0,0.005101006
2014-10-29,-0.008086267,-0.0018,-0.0006,0.0044,0,-0.003242236,0,0.004844031
2014-10-30,0.003722661,0.006,0.0027,-0.0052,0,0.006566819,0,0.002844158
2014-10-31,-0.005295437,0.0123,0.0028,0.002,0,-0.000701831,0,0.004593606
2014-11-03,-0.000409088,-0.0001,-0.0026,-0.0007,0,0.004157521,0,0.004566609
2014-11-04,-0.00232171,-0.0035,-0.0001,-0.002,0,0.002146953,0,0.004468663
2014-11-05,0.000258524,0.0048,-0.0056,0.0086,0,0.004998187,-0.000183416,0.004556247
2014-11-06,-0.015478647,0.0049,0.001,-0.0047,0,-0.010511993,0,0.004966654
2014-11-07,0.000275146,0.0009,0,0.0047,0,0.005088247,0,0.004813101
2014-11-10,-0.002184717,0.0033,0.002,-0.0052,0,0.003011152,0,0.005195869
2014-11-11,0.002620701,0.001,0.0003,-0.0027,0,0.007706644,-0.00072818,0.004357763
2014-11-12,-0.005568777,0.0007,0.0075,-0.0027,0,-0.001821845,0.000010906,0.003757838
2014-11-13,0.003590964,-0.0003,-0.009,-0.0036,0,0.008268785,-0.000573506,0.004104315
2014-11-14,-0.000680151,0.0006,-0.0016,0.0017,0,0.00504173,-0.000708203,0.005013678
2014-11-17,-0.005830465,-0.0005,-0.0098,0.0024,0,-0.00170563,0,0.004124835
2014-11-18,0.003322428,0.0051,0.0005,-0.0035,0,0.007936154,-0.000161063,0.004452663
2014-11-19,-0.003373884,-0.0021,-0.0094,-0.0004,0,0.002025687,-0.000391436,0.005008135
2014-11-20,-0.006995591,0.0031,0.0088,0.0001,0,-0.002292156,-0.000410729,0.004292706
2014-11-21,0.00235988,0.0048,-0.0039,-0.0007,0,0.008685007,-0.002029092,0.004296035
2014-11-24,-0.007325397,0.004,0.0096,-0.0055,0,-0.001691672,-0.000646185,0.00498754
2014-11-25,-0.001800773,-0.0009,0.0004,-0.0003,0,0.003866128,-0.00110278,0.004564121
2014-11-26,-0.008944185,0.003,0.001,-0.0048,0,-0.004666534,0,0.004277651
2014-11-28,-0.002855346,-0.0034,-0.0089,-0.0116,0,0.00133529,0,0.004190636
2014-12-01,-0.003486433,-0.0089,-0.0099,0.0062,0,-0.000344583,0,0.00314185
2014-12-02,-0.014577546,0.0065,0.004,0.0009,0,-0.010439006,-0.000278525,0.003860015
2014-12-03,0.003254724,0.0046,0.0042,0.0032,0,0.008284711,0,0.005029987
2014-12-04,-0.00742952,-0.0017,-0.0031,0.0008,0,-0.001138644,0.00057798,0.006868856
2014-12-05,0.000241909,0.0025,0.0058,0.0025,0,0.003971652,0,0.003729743
2014-12-08,0.004260657,-0.0082,-0.0057,0.0021,0,0.008655254,0.00029058,0.004685177
2014-12-09,-0.000637884,0.0013,0.0171,-0.001,0,0.002313451,0,0.002951335
2014-12-10,-0.049181862,-0.0172,-0.0062,-0.0012,0,-0.041489277,-0.00129222,0.006400365
2014-12-11,-0.002257633,0.005,-0.0008,-0.0018,0,0.0053656,-0.004577525,0.003045708
2014-12-12,-0.005718522,-0.0155,0.005,-0.0059,0,-0.001313941,-0.001259948,0.003144633
2014-12-15,-0.001593289,-0.0068,-0.0027,0.0008,0,0.001390302,-0.000089184,0.002894407
2014-12-16,-0.006321663,-0.008,0.006,0.0062,0,-0.002905112,0,0.003416551
2014-12-17,-0.010210706,0.0215,0.0086,-0.0007,0,-0.011905641,0.005350214,0.003655279
2014-12-18,0.003246665,0.0236,-0.0088,-0.0019,0,0.006263382,0.000508032,0.003524749
2014-12-19,0.020658264,0.0043,-0.0024,0.0023,0,0.030135721,-0.006234425,0.003243032
2014-12-22,0.002860345,0.0037,0.0021,-0.001,0,0.007208548,-0.000194016,0.004154187
2014-12-23,-0.018519913,0.0021,-0.0031,0.011,0,-0.013633454,-0.00104755,0.003838909
2014-12-24,-0.015019746,0.0007,0.0036,-0.0018,0,-0.011471588,0,0.003548158
2014-12-26,-0.007850872,0.0039,0.0038,-0.0032,0,-0.003575367,-0.001519655,0.00275585
2014-12-29,0.01914254,0.0013,0.0016,0.0058,0,0.031746211,-0.009570385,0.003033286
2014-12-30,0.010679169,-0.0048,0.0006,0.0032,0,0.021948476,-0.008473425,0.002795882
2014-12-31,-0.005597912,-0.0093,0.0051,-0.004,0,-0.001938945,0,0.003658967
2015-01-02,-0.006206827,-0.0012,-0.0061,0.0008,0,-0.003149466,0,0.003057361
2015-01-05,0.006956553,-0.0184,0.0033,-0.0068,0,0.01011695,0,0.003160397
2015-01-06,0.007800717,-0.0104,-0.0078,-0.0031,0,0.012044702,0,0.004243985
2015-01-07,-0.00397192,0.0119,0.002,-0.0066,0,-0.001406956,0,0.002564964
2015-01-08,-0.005335585,0.0181,-0.0011,-0.0028,0,-0.001069716,0,0.004265869
2015-01-09,0.006746344,-0.0085,0.0001,-0.0047,0,0.010995319,-0.001320681,0.002928294
2015-01-12,0.0051733,-0.0079,0.004,-0.0044,0,0.00873042,-0.0001536,0.00340352
2015-01-13,-0.003425075,-0.0019,0.0027,0.0001,0,0.001086899,-0.000133733,0.004378241
2015-01-14,-0.013494017,-0.006,0.0029,-0.0051,0,-0.009869338,0,0.003624679
2015-01-15,-0.009625406,-0.0108,-0.0098,0.0059,0,-0.005395071,-0.000271208,0.003959127
2015-01-16,0.007118411,0.0136,0.0046,-0.0013,0,0.010456154,-0.000134057,0.003203686
2015-01-20,-0.00072843,0.0011,-0.0067,-0.0051,0,0.00241483,2.99E-06,0.003146251
2015-01-21,0.005360858,0.0042,-0.0096,0.0057,0,0.009745923,1.76E-05,0.004402655
2015-01-22,0.001243755,0.0158,0.0046,0.0042,0,0.005600773,0,0.004357018
2015-01-23,-0.001033831,-0.0047,0.0052,-0.0077,0,0.002617785,0,0.003651616
2015-01-26,-0.015339252,0.0043,0.0058,-0.0005,0,-0.011747302,0,0.00359195
2015-01-27,-0.005337243,-0.0121,0.0065,0.002,0,-0.001999198,0,0.003338045
2015-01-28,0.002460197,-0.0139,-0.0006,-0.0082,0,0.006307025,0,0.003846828
2015-01-29,-0.003346528,0.0098,0.0026,0.0003,0,0.000457712,0,0.00380424
2015-01-30,-0.012166659,-0.0131,-0.0079,0.0005,0,-0.008179381,0,0.003987278
2015-02-02,-0.004728626,0.0124,-0.0045,0.01,0,-0.00071848,0,0.004010146
2015-02-05,0.002791008,0.011,0.0047,-0.0007,0,0.009313671,0,0.006522663
2015-02-06,-0.000982954,-0.002,0.0009,0.0035,0,0.005480267,0,0.006463221
2015-02-09,-0.000872876,-0.0046,-0.0036,0.0012,0,0.005342736,-3.26E-05,0.006183045
2015-02-10,-0.018258648,0.0105,-0.003,-0.0072,0,-0.011436133,-0.001318073,0.005504442
2015-02-11,0.001924489,0.0003,-0.0009,-0.0033,0,0.008084293,-0.000219878,0.005939926
2015-02-12,0.003329783,0.01,0.0016,-0.0006,0,0.009715951,0,0.006386168
2015-02-13,-0.005256652,0.0047,0.0017,-0.0032,0,0.001033221,-0.001066436,0.005223437
2015-02-17,0.00304124,0.0017,-0.0002,-0.0007,0,0.008415678,0,0.005374438
2015-02-18,-0.001099678,0.0003,0.0031,-0.0081,0,0.00367363,0.001347751,0.006121059
2015-02-19,-0.014819685,-0.0001,0.0026,-0.0037,0,-0.009301434,-0.000540957,0.004977294
2015-02-20,0.002981989,0.0061,-0.0041,-0.0027,0,0.008680806,0,0.005698817
2015-02-23,-0.006705218,-0.0008,0.0004,-0.0037,0,0.000142204,-0.00150395,0.005343472
2015-02-24,-0.003067379,0.0032,-0.0004,0.0072,0,0.002325458,-0.00024531,0.005147527
2015-02-25,-0.009435258,0.0002,0.0024,-0.0049,0,-0.004159506,0,0.005275752
2015-02-26,0.001087736,-0.0008,0.0066,-0.0049,0,0.00562879,0,0.004541054
2015-02-27,-0.002196993,-0.0036,-0.0021,0.0019,0,0.002814194,0,0.005011187
2015-03-02,-0.006741205,0.0062,0.0023,-0.0046,0,-0.001150822,0,0.005590383
2015-03-03,0.001084445,-0.0043,-0.0031,0.0031,0,0.006280974,0,0.005196529
2015-03-04,-0.009059656,-0.0041,0.0012,-0.0038,0,-0.003191409,0,0.005868247
2015-03-05,-0.008107594,0.0015,0.0026,-0.0042,0,-0.002093409,0,0.006014185
2015-03-06,0.007021518,-0.0129,0.0028,0.0043,0,0.011809932,0,0.004788414
2015-03-09,-0.007023861,0.0037,0.0009,-0.0002,0,-0.001629711,-0.000138759,0.005255391
2015-03-10,-0.007457658,-0.0163,0.0044,-0.0052,0,-0.001959964,0,0.005497694
2015-03-11,0.002502874,-0.0004,0.0054,0.0051,0,0.008791803,-7.92E-05,0.006209735
2015-03-12,-0.003336411,0.0128,0.0039,0.005,0,0.002453798,-0.000153039,0.00563717
2015-03-13,0.011027309,-0.0057,0.0022,-0.0004,0,0.016424273,-0.000258572,0.005138392
2015-03-16,-0.00940059,0.0123,-0.0078,-0.0038,0,-0.003673159,-0.000150742,0.005576689
2015-03-17,4.63E-06,-0.002,0.0053,-0.0002,0,0.005791282,0.000181803,0.005968453
2015-03-18,-0.003032454,0.0108,-0.0053,0.0002,0,0.003195107,0.000057768,0.006285329
2015-03-19,-0.003893729,-0.0036,0.009,-0.0112,0,0.004081916,0.000165217,0.008140862
2015-03-20,0.0049731,0.0081,-0.0017,0.0056,0,0.009755367,8.93E-05,0.004871522
2015-03-23,-0.000964691,-0.0019,0.002,0.0023,0,0.005952862,-0.000498045,0.006419508
2015-03-24,-0.010084509,-0.0051,0.006,-0.0025,0,-0.003227089,-0.000865,0.00599242
2015-03-25,-0.001468282,-0.0156,-0.0101,0.0103,0,0.004043293,0.000772904,0.006284479
2015-03-26,-0.008759374,-0.0022,0.0011,-0.0004,0,-0.003611825,0,0.005147549
2015-03-27,-0.005487506,0.0032,0.005,-0.0071,0,-0.000817407,0,0.004670099
2015-03-30,-0.003995525,0.0124,0.0002,0,0,0.00247797,0,0.006473495
2015-03-31,0.003251209,-0.0075,0.0041,0.0038,0,0.007861996,0,0.004610787
2015-04-01,-0.006704087,-0.0038,0.0033,0.0044,0,-0.000610948,0,0.006093139
2015-04-02,0.00243262,0.0035,-0.0008,0.0028,0,0.009761588,-0.000227353,0.007101615
2015-04-06,-0.001458172,0.0061,-0.0028,-0.0011,0,0.007183987,0,0.008642159
2015-04-07,-0.000850507,-0.0022,-0.0019,-0.0018,0,0.00591568,0,0.006766187
2015-04-08,0.003286305,0.0037,0.0054,-0.0073,0,0.009881462,0,0.006595157
2015-04-09,-0.004049421,0.0041,-0.0071,-0.0007,0,0.002789327,0,0.006838748
2015-04-10,-0.004861887,0.0049,-0.0007,-0.0029,0,0.003070209,-0.001507502,0.006424594
2015-04-13,-0.008991897,-0.0038,0.005,0.0024,0,-0.00066264,-0.000817543,0.007511714
2015-04-14,-0.002022988,0.001,-0.0022,0.0023,0,0.004813966,8.88E-05,0.006925714
2015-04-15,-0.002644686,0.0057,0.0025,0.0036,0,0.003055597,0,0.005700283
2015-04-16,0.000961066,-0.0008,-0.0009,-0.0021,0,0.006082786,-0.00015042,0.0049713
2015-04-17,0.003561898,-0.0123,-0.0046,0.0016,0,0.009415611,0,0.005853713
2015-04-20,-0.002258209,0.0095,0.0017,-0.0027,0,0.003459439,-9.81E-06,0.005707839
2015-04-21,-0.001293522,-0.001,0.0018,-0.0073,0,0.00477248,0,0.006066002
2015-04-22,-0.002314322,0.0046,-0.0037,0.0018,0,0.00424528,-0.001156974,0.005402628
2015-04-23,-0.004364411,0.0029,0.0029,-0.0025,0,0.002585931,0,0.006950342
2015-04-24,-0.00336255,0.0017,-0.005,-0.0031,0,0.003422832,0,0.006785382
2015-04-27,0.000736167,-0.0054,-0.007,0.0056,0,0.007395887,0,0.00665972
2015-04-28,0.000653394,0.0027,0.0018,0.0106,0,0.007596356,0,0.006942962
2015-04-29,-0.003850765,-0.0038,-0.0074,0.0074,0,0.003493111,0,0.007343876
2015-04-30,-0.007493342,-0.0111,-0.0107,0.0073,0,0.000597194,0,0.008090536
2015-05-01,-0.003661904,0.0101,-0.003,-0.006,0,0.00258705,0,0.006248954
2015-05-04,-0.00534876,0.0032,0.0004,0.0023,0,0.000156543,0,0.005505303
2015-05-05,0.006659563,-0.0119,-0.0016,0.0052,0,0.013053156,0,0.006393593
2015-05-06,-0.001448038,-0.0031,0.0063,-0.0013,0,0.004405793,0.000549226,0.006403057
2015-05-07,0.005245921,0.0039,0.0008,-0.0036,0,0.011681805,0,0.006435884
2015-05-08,-0.009986848,0.0121,-0.0055,-0.0012,0,-0.001645644,0,0.008341204
2015-05-11,-0.004757999,-0.0039,0.0069,-0.0002,0,0.000262433,-0.00025156,0.004768872
2015-05-12,0.005063231,-0.0027,-0.0001,0.0011,0,0.010016715,0.00014753,0.005101014
2015-05-13,-0.014080474,0.0001,-0.0002,0.0004,0,-0.008428221,0,0.005652253
2015-05-14,-0.002718774,0.0101,-0.0009,-0.0034,0,0.003660775,-0.000915086,0.005464463
2015-05-15,-0.005622717,0.0005,-0.0024,-0.0021,0,-0.000774091,-0.000200558,0.004648068
