Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy return,dividends,tc
2014-06-30,2.94E-03,0.0007,0.0027,0.0017,0,0.002944888,0,0
2014-07-01,1.77E-03,0.0074,0.0049,-0.0039,0,0.001486856,0.000282028,0
2014-07-02,-8.18E-04,-0.0003,-0.0044,-0.0021,0,-0.000968828,0.000150861,0
2014-07-03,-4.41E-03,0.0059,0.0022,0.0011,0,-0.005060011,0.000648854,0
2014-07-07,-3.78E-03,-0.0062,-0.0127,0.0034,0,-0.003779102,0,0
2014-07-08,2.41E-03,-0.0082,-0.0067,0.0072,0,0.002408674,0,0
2014-07-09,-7.31E-04,0.0046,-0.0039,-0.0012,0,-0.000731078,0,0
2014-07-10,-2.00E-03,-0.0049,-0.0059,-0.0002,0,-0.002268147,0.000269532,0
2014-07-11,1.11E-03,0.0012,-0.002,-0.0038,0,-3.25E-05,0.001142383,0
2014-07-14,3.31E-03,0.0046,0.0001,-0.0013,0,0.003217415,9.64E-05,0
2014-07-15,-8.87E-04,-0.0032,-0.0096,0.0101,0,-0.0011116,0.000224239,0
2014-07-16,-1.13E-03,0.0032,-0.0063,0.0036,0,-0.00156392,0.000437975,0
2014-07-17,-2.15E-04,-0.0121,-0.0039,0.0019,0,-0.000343517,0.000128401,0
2014-07-18,-1.44E-03,0.0112,0.005,-0.0045,0,-0.00147379,3.48E-05,0
2014-07-21,2.31E-03,-0.0025,-0.0024,0.0005,0,0.001793486,0.000521201,0
2014-07-22,1.41E-03,0.0053,0.0026,-0.003,0,0.001408003,0,0
2014-07-23,2.26E-03,0.0019,0.0015,-0.0076,0,0.002224374,0.00003922,0
2014-07-24,2.42E-03,0.0005,-0.0031,0.0003,0,0.002354122,6.10E-05,0
2014-07-25,-3.72E-04,-0.0053,-0.004,0.0017,0,-0.000473934,0.00010168,0
2014-07-28,1.37E-04,-0.0008,-0.0047,0.0027,0,0.000136699,0,0
2014-07-29,-8.56E-04,-0.0033,0.0072,-0.0068,0,-0.000849707,0,5.90E-06
2014-07-30,-1.02E-03,0.0012,0.0044,-0.0032,0,-0.001022855,0,0
2014-07-31,-9.22E-03,-0.0203,-0.0021,0.0048,0,-0.009223922,0,0
2014-08-01,-9.16E-03,-0.0032,-0.0018,-0.0005,0,-0.009261074,0.000101666,0
2014-08-04,-1.39E-03,0.0074,0.0001,-0.0021,0,-0.00140729,0.00001491,0
2014-08-05,-4.13E-03,-0.0084,0.0079,-0.0019,0,-0.004183215,5.45E-05,0
2014-08-06,-5.04E-03,0.0002,0.0039,0.0019,0,-0.005867125,0.000830887,0
2014-08-07,3.64E-03,-0.0052,-0.0003,-0.0015,0,0.003640271,0,0
2014-08-08,2.10E-03,0.0112,-0.0022,-0.0015,0,0.001989694,0.000110728,0
2014-08-11,6.14E-03,0.004,0.0059,-0.0027,0,0.006032211,0.000111889,0
2014-08-12,4.00E-03,-0.0023,-0.0059,0.0025,0,0.003854727,0.000143598,0
2014-08-13,1.53E-03,0.0069,-0.0009,-0.0023,0,0.000276255,0.001249628,0
2014-08-14,2.24E-03,0.0044,-0.0023,0.0002,0,0.001859555,0.00037581,0
2014-08-15,3.30E-03,0,-0.0014,-0.0014,0,0.003258194,3.80E-05,0
2014-08-18,1.56E-03,0.0093,0.006,-0.0018,0,0.001462319,9.32E-05,0
2014-08-19,1.43E-03,0.0049,-0.0013,-0.0007,0,0.001427479,0,0
2014-08-20,1.89E-03,0.0019,-0.0065,0.0027,0,0.00090956,0.000983852,0
2014-08-21,1.55E-03,0.0028,-0.0014,0.008,0,0.00143729,0.000113618,0
2014-08-22,-2.24E-04,-0.001,0.003,-0.0036,0,-0.000400376,0.000176035,0
2014-08-25,-1.27E-03,0.005,-0.0023,0.0003,0,-0.001273639,0,0
2014-08-26,-2.47E-04,0.0019,0.0072,-0.0033,0,-0.000247484,0,0
2014-08-27,2.86E-03,0,-0.0022,0.0014,0,0.002855579,0,0
2014-08-28,-2.64E-04,-0.0019,-0.0042,0.0009,0,-0.000264368,0,0
2014-08-29,2.79E-03,0.0039,0.0028,0.0009,0,0.002791688,0,0
2014-09-02,4.61E-04,0.0006,0.0047,-0.0009,0,0.000359386,0.000102092,0
2014-09-03,1.80E-04,-0.0014,-0.0055,0.0024,0,0.000147551,3.21E-05,0
2014-09-04,-2.01E-04,-0.0017,-0.0014,-0.0018,0,-0.000328688,0.000127521,0
2014-09-05,-2.32E-03,0.0045,-0.0027,-0.0003,0,-0.00235524,0.00003833,0
2014-09-08,-1.45E-05,-0.0022,0.0053,-0.0044,0,-1.45E-05,0,0
2014-09-09,-1.95E-03,-0.0072,-0.0041,0,0,-0.001951424,0,0
2014-09-10,-1.55E-03,0.0045,0.0023,-0.0041,0,-0.002475557,0.000927993,0
2014-09-11,-3.53E-04,0.0019,0.0049,0.002,0,-0.002245313,0.001892773,0
2014-09-12,-1.56E-03,-0.0055,-0.0023,0.0011,0,-0.001837079,0.000277939,0
2014-09-15,-4.62E-03,-0.0028,-0.0107,0.0065,0,-0.004787745,0.00017214,0
2014-09-16,-5.03E-03,0.007,-0.0039,-0.001,0,-0.005363676,0.000331728,0
2014-09-17,3.79E-03,0.0017,0.0009,-0.0022,0,0.003052856,0.000732805,0
2014-09-18,8.99E-04,0.005,0.0003,0.0001,0,0.000690547,0.00020856,0
2014-09-19,1.06E-03,-0.0018,-0.0096,0.0003,0,0.000591086,0.000467076,0
2014-09-22,-1.51E-03,-0.0097,-0.0056,0.0009,0,-0.001616193,0.000104923,0
2014-09-23,-6.01E-03,-0.0062,-0.003,-0.0005,0,-0.006259575,0.000247444,0
2014-09-24,-7.63E-04,0.0081,0.0011,-0.0093,0,-0.000762515,0,0
2014-09-25,-1.14E-05,-0.0162,0.0008,0.0012,0,-1.14E-05,0,0
2014-09-26,-6.58E-03,0.0085,-0.0002,-0.0024,0,-0.006575939,0,0
2014-09-29,-2.56E-03,-0.0022,0.0017,-0.0043,0,-0.002563551,0,0
2014-09-30,1.42E-03,-0.004,-0.01,0.0011,0,0.001418818,0,0
2014-10-01,1.78E-03,-0.0139,-0.0015,0.003,0,0.001428243,0.000349563,0
2014-10-02,-2.28E-03,0.0015,0.0103,-0.0039,0,-0.002403426,0.000121359,0
2014-10-03,-1.92E-03,0.0108,-0.0039,-0.0044,0,-0.00203834,0.000113593,0
2014-10-06,4.61E-03,-0.0026,-0.0078,0.0037,0,0.00460734,0,0
2014-10-07,-1.13E-03,-0.0156,-0.0014,0.0013,0,-0.001127156,0,0
2014-10-08,-8.96E-04,0.017,0.0003,-0.0006,0,-0.000890275,0,5.88E-06
2014-10-09,5.67E-03,-0.0217,-0.0043,-0.0041,0,0.005073969,0.000595115,0
2014-10-10,-9.22E-03,-0.013,-0.0016,0.005,0,-0.01050033,0.001284493,0
2014-10-13,-7.62E-03,-0.0159,0.0135,0.0048,0,-0.007671813,4.90E-05,0
2014-10-14,-8.68E-03,0.0028,0.0087,-0.0012,0,-0.009141424,0.000465593,0
2014-10-15,-9.96E-03,-0.0054,0.0183,-0.0133,0,-0.010252367,0.000292729,0
2014-10-16,-6.22E-03,0.0022,0.0105,0.0024,0,-0.006357071,0.000135472,0
2014-10-17,2.27E-02,0.0114,-0.0158,-0.0009,0,0.02266007,0.000057395,0
2014-10-20,3.10E-03,0.0094,0.0021,-0.0032,0,0.003086775,1.17E-05,0
2014-10-21,6.16E-03,0.0198,-0.0043,0.0007,0,0.006106752,5.61E-05,0
2014-10-22,7.53E-03,-0.0085,-0.0057,0.0017,0,0.00674815,0.000779471,0
2014-10-23,2.12E-03,0.0129,0.0053,-0.0044,0,0.002079226,0.00003723,0
2014-10-24,5.09E-04,0.0066,-0.0047,-0.0012,0,0.000284119,0.000224756,0
2014-10-27,1.37E-04,-0.0017,0.0012,-0.0031,0,0.000137079,0,0
2014-10-28,1.82E-03,0.0137,0.0158,0.0003,0,0.001823983,0,0
2014-10-29,3.40E-03,-0.0018,-0.0006,0.0044,0,0.003404831,0,5.87E-06
2014-10-30,-1.96E-03,0.006,0.0027,-0.0052,0,-0.001964236,0,0
2014-10-31,5.01E-03,0.0123,0.0028,0.002,0,0.005009574,0,0
2014-11-03,-2.18E-04,-0.0001,-0.0026,-0.0007,0,-0.00031863,0.00010047,0
2014-11-04,-1.34E-03,-0.0035,-0.0001,-0.002,0,-0.001381895,4.63E-05,0
2014-11-05,-8.09E-04,0.0048,-0.0056,0.0086,0,-0.001007645,0.00019876,0
2014-11-06,-1.96E-04,0.0049,0.001,-0.0047,0,-0.000195679,0,0
2014-11-07,4.08E-04,0.0009,0,0.0047,0,0.000389426,0.000018744,0
2014-11-10,1.80E-03,0.0033,0.002,-0.0052,0,0.001218859,0.000580963,0
2014-11-11,-7.65E-04,0.001,0.0003,-0.0027,0,-0.000828383,6.31E-05,0
2014-11-12,6.63E-04,0.0007,0.0075,-0.0027,0,-0.000751926,0.001415369,0
2014-11-13,1.53E-03,-0.0003,-0.009,-0.0036,0,0.000930542,0.000596468,0
2014-11-14,-2.49E-03,0.0006,-0.0016,0.0017,0,-0.002768297,0.000275918,0
2014-11-17,-5.42E-04,-0.0005,-0.0098,0.0024,0,-0.000638516,9.69E-05,0
2014-11-18,-1.88E-03,0.0051,0.0005,-0.0035,0,-0.002319505,0.000442706,0
2014-11-19,1.00E-03,-0.0021,-0.0094,-0.0004,0,0.000190967,0.000813303,0
2014-11-20,-7.87E-04,0.0031,0.0088,0.0001,0,-0.001255952,0.000468896,0
2014-11-21,7.29E-03,0.0048,-0.0039,-0.0007,0,0.007171245,0.00012161,0
2014-11-24,-1.21E-03,0.004,0.0096,-0.0055,0,-0.001312947,0.00010915,5.85E-06
2014-11-25,1.57E-04,-0.0009,0.0004,-0.0003,0,7.76E-05,8.50E-05,5.83E-06
2014-11-26,1.27E-03,0.003,0.001,-0.0048,0,0.001274839,0,0
2014-11-28,1.98E-03,-0.0034,-0.0089,-0.0116,0,0.001982001,0,0
2014-12-01,-2.51E-03,-0.0089,-0.0099,0.0062,0,-0.002606592,9.28E-05,0
2014-12-02,-4.12E-03,0.0065,0.004,0.0009,0,-0.004156704,3.30E-05,0
2014-12-03,3.14E-03,0.0046,0.0042,0.0032,0,0.003112184,0.00003006,0
2014-12-04,2.11E-03,-0.0017,-0.0031,0.0008,0,0.00210973,0,0
2014-12-05,-9.42E-04,0.0025,0.0058,0.0025,0,-0.000983512,0.000041377,0
2014-12-08,-3.14E-03,-0.0082,-0.0057,0.0021,0,-0.003260534,0.000120423,0
2014-12-09,-8.60E-03,0.0013,0.0171,-0.001,0,-0.009429868,0.000832288,0
2014-12-10,1.82E-04,-0.0172,-0.0062,-0.0012,0,-0.000853996,0.001035828,0
2014-12-11,-3.87E-03,0.005,-0.0008,-0.0018,0,-0.005124728,0.001251968,0
2014-12-12,-4.45E-03,-0.0155,0.005,-0.0059,0,-0.005658781,0.001206999,0
2014-12-15,-2.84E-03,-0.0068,-0.0027,0.0008,0,-0.003371138,0.0005287,0
2014-12-16,-1.33E-02,-0.008,0.006,0.0062,0,-0.013754298,0.000437917,0
2014-12-17,-5.79E-04,0.0215,0.0086,-0.0007,0,-0.001302517,0.000723875,0
2014-12-18,2.06E-02,0.0236,-0.0088,-0.0019,0,0.019414904,0.001159903,0
2014-12-19,4.41E-03,0.0043,-0.0024,0.0023,0,0.00386848,0.00053659,0
2014-12-22,3.76E-03,0.0037,0.0021,-0.001,0,0.003215613,0.000553703,1.16E-05
2014-12-23,-2.03E-04,0.0021,-0.0031,0.011,0,-0.00053075,0.000327612,0
2014-12-24,-4.97E-04,0.0007,0.0036,-0.0018,0,-0.001377804,0.000880413,0
2014-12-26,3.19E-03,0.0039,0.0038,-0.0032,0,0.001905605,0.001279693,0
2014-12-29,-2.96E-03,0.0013,0.0016,0.0058,0,-0.004999035,0.002037354,0
2014-12-30,5.54E-03,-0.0048,0.0006,0.0032,0,0.005538153,0,0
2014-12-31,1.48E-03,-0.0093,0.0051,-0.004,0,0.001483457,0,0
2015-01-02,-1.71E-04,-0.0012,-0.0061,0.0008,0,-0.000207513,3.65E-05,0
2015-01-05,-1.01E-03,-0.0184,0.0033,-0.0068,0,-0.001046751,4.07E-05,0
2015-01-06,-5.05E-03,-0.0104,-0.0078,-0.0031,0,-0.005172507,0.000119548,0
2015-01-07,4.18E-03,0.0119,0.002,-0.0066,0,0.004166861,1.51E-05,0
2015-01-08,4.55E-03,0.0181,-0.0011,-0.0028,0,0.004056413,0.000496767,0
2015-01-09,4.27E-03,-0.0085,0.0001,-0.0047,0,0.003988725,0.000285584,0
2015-01-12,7.22E-04,-0.0079,0.004,-0.0044,0,-0.000422912,0.001144428,0
2015-01-13,-1.08E-03,-0.0019,0.0027,0.0001,0,-0.001080652,0,0
2015-01-14,-8.09E-03,-0.006,0.0029,-0.0051,0,-0.008247083,0.000160359,0
2015-01-15,6.19E-03,-0.0108,-0.0098,0.0059,0,0.006116717,0.000076914,0
2015-01-16,-1.49E-03,0.0136,0.0046,-0.0013,0,-0.001585937,9.22E-05,0
2015-01-20,8.07E-03,0.0011,-0.0067,-0.0051,0,0.007193715,0.000872227,0
2015-01-21,-9.21E-04,0.0042,-0.0096,0.0057,0,-0.00092149,0,0
2015-01-22,5.52E-03,0.0158,0.0046,0.0042,0,0.005468222,0.000055842,0
2015-01-23,1.43E-03,-0.0047,0.0052,-0.0077,0,0.001431629,0,0
2015-01-26,-5.17E-04,0.0043,0.0058,-0.0005,0,-0.000516593,0,0
2015-01-27,-2.47E-03,-0.0121,0.0065,0.002,0,-0.002466142,0,0
2015-01-28,5.26E-03,-0.0139,-0.0006,-0.0082,0,0.005257803,0,0
2015-01-29,-4.23E-03,0.0098,0.0026,0.0003,0,-0.004233791,0,0
2015-01-30,1.07E-03,-0.0131,-0.0079,0.0005,0,0.001069845,0,0
2015-02-02,1.56E-03,0.0124,-0.0045,0.01,0,0.001468477,9.55E-05,0
2015-02-03,2.82E-03,0.0149,0.0016,0.0049,0,0.002785143,3.31E-05,0
2015-02-04,1.25E-03,-0.0035,-0.0008,-0.0023,0,0.001243242,0.000008,0
2015-02-05,8.73E-04,0.011,0.0047,-0.0007,0,0.000872754,0,0
2015-02-06,1.06E-03,-0.002,0.0009,0.0035,0,0.000918592,0.000144904,0
2015-02-09,-3.96E-03,-0.0046,-0.0036,0.0012,0,-0.004708098,0.00074584,0
2015-02-10,6.95E-04,0.0105,-0.003,-0.0072,0,-0.00065311,0.001348056,0
2015-02-11,-2.02E-03,0.0003,-0.0009,-0.0033,0,-0.002021882,0,0
2015-02-12,6.06E-05,0.01,0.0016,-0.0006,0,-0.000196973,0.000257565,0
2015-02-13,3.09E-03,0.0047,0.0017,-0.0032,0,0.003050526,0.00003822,0
2015-02-17,-1.07E-03,0.0017,-0.0002,-0.0007,0,-0.001404593,0.000332399,0
2015-02-18,-8.11E-03,0.0003,0.0031,-0.0081,0,-0.009013548,0.000901669,0
2015-02-19,2.91E-03,-0.0001,0.0026,-0.0037,0,0.002831267,7.63E-05,0
2015-02-20,1.91E-03,0.0061,-0.0041,-0.0027,0,0.001727789,0.000183565,0
2015-02-23,3.77E-03,-0.0008,0.0004,-0.0037,0,0.003710684,6.43E-05,0
2015-02-24,1.99E-03,0.0032,-0.0004,0.0072,0,0.001882394,0.00010316,0
2015-02-25,4.97E-03,0.0002,0.0024,-0.0049,0,0.004969054,0,0
2015-02-26,9.44E-04,-0.0008,0.0066,-0.0049,0,0.000943508,0,0
2015-02-27,-5.03E-04,-0.0036,-0.0021,0.0019,0,-0.000503015,0,0
2015-03-02,3.13E-03,0.0062,0.0023,-0.0046,0,0.003037704,9.36E-05,0
2015-03-03,-1.49E-03,-0.0043,-0.0031,0.0031,0,-0.001519215,3.21E-05,0
2015-03-04,-1.01E-04,-0.0041,0.0012,-0.0038,0,-0.000134212,0.000033412,0
2015-03-05,1.72E-03,0.0015,0.0026,-0.0042,0,0.001715147,0,0
2015-03-06,-2.24E-03,-0.0129,0.0028,0.0043,0,-0.002362519,0.000118693,0
2015-03-09,-7.60E-03,0.0037,0.0009,-0.0002,0,-0.007596683,0,0
2015-03-10,-2.49E-03,-0.0163,0.0044,-0.0052,0,-0.003421574,0.000929104,0
2015-03-11,-1.67E-03,-0.0004,0.0054,0.0051,0,-0.003266614,0.001597369,0
2015-03-12,-2.73E-04,0.0128,0.0039,0.005,0,-0.000692768,0.000419625,0
2015-03-13,-4.17E-04,-0.0057,0.0022,-0.0004,0,-0.00084792,0.000431067,0
2015-03-16,-5.15E-04,0.0123,-0.0078,-0.0038,0,-0.000614581,9.92E-05,0
2015-03-17,-2.17E-03,-0.002,0.0053,-0.0002,0,-0.002386353,0.000216784,0
2015-03-18,-2.59E-03,0.0108,-0.0053,0.0002,0,-0.003251786,0.000661246,0
2015-03-19,7.97E-03,-0.0036,0.009,-0.0112,0,0.007864424,0.000102635,0
2015-03-20,-1.93E-05,0.0081,-0.0017,0.0056,0,-0.000562504,0.000543161,0
2015-03-23,3.96E-03,-0.0019,0.002,0.0023,0,0.003905335,0.0000524,0
2015-03-24,1.65E-03,-0.0051,0.006,-0.0025,0,0.001480488,0.000169639,0
2015-03-25,6.09E-04,-0.0156,-0.0101,0.0103,0,0.000608867,0,0
2015-03-26,-4.59E-03,-0.0022,0.0011,-0.0004,0,-0.004588526,0,0
2015-03-27,-8.22E-04,0.0032,0.005,-0.0071,0,-0.000816677,0,5.78E-06
2015-03-30,2.94E-03,0.0124,0.0002,0,0,0.00293734,0,0
2015-03-31,5.50E-04,-0.0075,0.0041,0.0038,0,0.000550241,0,0
2015-04-01,2.04E-03,-0.0038,0.0033,0.0044,0,0.001755867,0.000281859,0
2015-04-02,-9.15E-04,0.0035,-0.0008,0.0028,0,-0.000914887,0,0
2015-04-06,4.72E-04,0.0061,-0.0028,-0.0011,0,0.000434225,0.00003816,0
2015-04-07,4.37E-03,-0.0022,-0.0019,-0.0018,0,0.004339908,2.87E-05,0
2015-04-08,2.93E-03,0.0037,0.0054,-0.0073,0,0.002700212,0.000233538,0
2015-04-09,1.01E-03,0.0041,-0.0071,-0.0007,0,0.000181749,0.000829717,0
2015-04-10,1.93E-03,0.0049,-0.0007,-0.0029,0,0.000629564,0.001302595,0
2015-04-13,-6.34E-04,-0.0038,0.005,0.0024,0,-0.000805059,0.000171306,0
2015-04-14,-1.65E-03,0.001,-0.0022,0.0023,0,-0.001647287,0,0
2015-04-15,3.38E-03,0.0057,0.0025,0.0036,0,0.002883526,0.000493647,0
2015-04-16,1.43E-03,-0.0008,-0.0009,-0.0021,0,0.001393154,4.07E-05,0
2015-04-17,-1.32E-03,-0.0123,-0.0046,0.0016,0,-0.001346279,3.06E-05,0
2015-04-20,6.35E-04,0.0095,0.0017,-0.0027,0,0.000593762,4.08E-05,0
2015-04-21,1.47E-03,-0.001,0.0018,-0.0073,0,0.000971372,0.000498085,0
2015-04-22,2.73E-04,0.0046,-0.0037,0.0018,0,0.000215286,5.79E-05,0
2015-04-23,4.50E-04,0.0029,0.0029,-0.0025,0,0.000399674,5.07E-05,0
2015-04-24,2.54E-03,0.0017,-0.005,-0.0031,0,0.002395734,0.00014834,0
2015-04-27,1.39E-03,-0.0054,-0.007,0.0056,0,0.001391647,0,0
2015-04-28,-3.51E-03,0.0027,0.0018,0.0106,0,-0.003505864,0,0
2015-04-29,-1.21E-03,-0.0038,-0.0074,0.0074,0,-0.001207712,0,0
2015-04-30,7.66E-04,-0.0111,-0.0107,0.0073,0,0.000766158,0,0
2015-05-01,-1.37E-03,0.0101,-0.003,-0.006,0,-0.001460398,8.96E-05,0
2015-05-04,2.69E-04,0.0032,0.0004,0.0023,0,0.000236571,3.26E-05,0
2015-05-05,-1.56E-03,-0.0119,-0.0016,0.0052,0,-0.0021897,0.00062617,0
2015-05-06,-3.52E-03,-0.0031,0.0063,-0.0013,0,-0.003519652,0,0
2015-05-07,-8.42E-03,0.0039,0.0008,-0.0036,0,-0.008421992,0,0
2015-05-08,3.97E-03,0.0121,-0.0055,-0.0012,0,0.00386586,0.000104108,0
2015-05-11,6.37E-04,-0.0039,0.0069,-0.0002,0,0.000321242,0.000315953,0
2015-05-12,-6.23E-03,-0.0027,-0.0001,0.0011,0,-0.006443833,0.000218326,0
2015-05-13,4.36E-03,0.0001,-0.0002,0.0004,0,0.003015371,0.001348888,0
2015-05-14,6.75E-04,0.0101,-0.0009,-0.0034,0,0.000336858,0.000338064,0
2015-05-15,3.49E-03,0.0005,-0.0024,-0.0021,0,0.003398013,0.000094875,0
2015-05-18,1.34E-03,0.0044,0.0074,-0.0009,0,0.001317804,2.31E-05,0
2015-05-19,-2.59E-03,-0.0009,-0.0012,0.0024,0,-0.002815912,0.000228044,0
2015-05-20,-2.54E-05,-0.0005,0.0021,-0.0012,0,-0.000784037,0.000758656,0
2015-05-21,1.10E-04,0.0023,-0.0029,0.0001,0,-1.72E-05,0.00012745,0
2015-05-22,1.53E-04,-0.0022,-0.0011,-0.0012,0,4.95E-05,0.0001088,5.76E-06
2015-05-26,-2.61E-03,-0.0101,-0.0002,-0.0002,0,-0.002669727,0.000063998,0
2015-05-27,-2.28E-03,0.0093,0.0033,-0.003,0,-0.002275356,0,0
2015-05-28,6.27E-04,-0.0012,0.0009,0.0015,0,0.000626949,0,0
2015-05-29,9.68E-04,-0.0058,0.0001,0.0004,0,0.000967718,0,0
2015-06-01,-2.19E-04,0.0017,-0.0004,-0.0022,0,-0.000310864,9.15E-05,0
2015-06-02,-1.71E-03,-0.0002,0.0032,0.0035,0,-0.001755863,4.61E-05,0
2015-06-03,3.43E-05,0.0039,0.0088,-0.0024,0,-1.17E-05,0.000046024,0
2015-06-04,-4.40E-03,-0.0088,-0.001,0,0,-0.004403125,0,0
2015-06-05,-6.35E-03,0.0006,0.0081,0.001,0,-0.006482455,0.000128072,0
2015-06-08,-3.03E-03,-0.0066,0.0005,0,0,-0.003028966,0,0
2015-06-09,-4.22E-03,0.0002,-0.003,0.0037,0,-0.00531154,0.001094906,0
2015-06-10,-3.37E-03,0.012,0.0016,0.0021,0,-0.003448141,0.000075435,0
2015-06-11,2.39E-03,0.0021,-0.0011,-0.001,0,0.000532401,0.001852978,0
2015-06-12,-1.25E-03,-0.0063,0.0033,0.0012,0,-0.001614492,0.000366833,0
2015-06-15,-1.59E-03,-0.0045,0.0012,-0.0014,0,-0.001701967,0.000115418,0
2015-06-16,5.10E-04,0.0057,0.0011,-0.0001,0,0.000203893,0.000306142,0
2015-06-17,2.24E-03,0.0016,-0.0029,-0.0065,0,0.001756096,0.000483046,0
2015-06-18,8.28E-04,0.0099,0.0023,-0.0044,0,0.000370165,0.000458119,0
2015-06-19,1.24E-03,-0.0043,0.0057,-0.002,0,0.000736034,0.000499235,0
2015-06-22,8.38E-04,0.0063,0.0009,-0.0005,0,0.000767728,7.06E-05,0
2015-06-23,-1.95E-03,0.0012,0.0024,0.0029,0,-0.002177714,0.000227207,0
2015-06-24,2.07E-03,-0.0079,-0.0012,0.0012,0,0.002066932,0,0
2015-06-25,-1.18E-03,-0.0025,0.0037,-0.002,0,-0.001183853,0,0
2015-06-26,-6.73E-03,-0.0006,-0.0021,0.0041,0,-0.006720711,0,5.75E-06
2015-06-29,-1.06E-02,-0.0215,-0.0044,0.0017,0,-0.010565779,0,0
2015-06-30,-4.31E-03,0.0034,0.0031,-0.0065,0,-0.004311125,0,0
2015-07-01,6.74E-03,0.0061,-0.0077,-0.0003,0,0.006396395,0.000343633,0
2015-07-02,-4.42E-04,-0.0011,-0.0057,-0.001,0,-0.000628209,0.000186181,0
2015-07-06,-2.33E-03,-0.0037,0.0021,-0.0055,0,-0.003219291,0.00088729,0
2015-07-07,2.51E-03,0.0053,-0.0044,-0.003,0,0.002506522,0,0
2015-07-08,-2.56E-03,-0.0168,-0.0001,0.0009,0,-0.002555336,0,0
2015-07-09,1.27E-03,0.0029,0.0014,0.0002,0,0.001272625,0,0
2015-07-10,-3.99E-04,0.0124,0.0023,-0.0051,0,-0.000398583,0,0
2015-07-13,3.84E-03,0.0114,-0.0008,-0.0043,0,0.002532806,0.00130763,0
2015-07-14,-1.19E-03,0.0047,0.0017,0.001,0,-0.001319925,0.000132383,0
2015-07-15,1.19E-03,-0.0019,-0.008,-0.0006,0,0.000762959,0.000431247,0
2015-07-16,1.06E-03,0.0078,-0.0016,-0.0064,0,0.000970166,9.44E-05,0
2015-07-17,8.71E-04,0.0005,-0.006,-0.0066,0,0.000845551,2.52E-05,0
2015-07-20,-3.34E-03,-0.0001,-0.007,-0.006,0,-0.003421215,7.99E-05,0
2015-07-21,-5.32E-03,-0.0047,0.0001,0.003,0,-0.006176542,0.000855111,0
2015-07-22,-2.92E-03,-0.0018,0.0019,0.0023,0,-0.002916661,0,0
2015-07-23,-7.34E-05,-0.006,-0.0039,-0.0031,0,-0.000276292,0.000202927,0
2015-07-24,-3.26E-03,-0.0108,-0.0063,0.0005,0,-0.003257726,0,0
2015-07-27,-7.95E-03,-0.0074,-0.0025,0.0007,0,-0.007950889,0,0
2015-07-28,-2.29E-03,0.0123,-0.0036,-0.0013,0,-0.002293883,0,0
2015-07-29,4.03E-03,0.0074,-0.0039,0.0053,0,0.004032598,0,0
2015-07-30,2.98E-03,0.0012,0.0014,-0.0028,0,0.002981312,0,0
2015-07-31,3.76E-03,-0.0015,0.0085,-0.0101,0,0.003762983,0,0
2015-08-03,1.41E-03,-0.0034,-0.0033,-0.0021,0,0.001313365,9.62E-05,0
2015-08-04,-1.29E-03,-0.0014,0.0002,-0.0013,0,-0.001323961,3.40E-05,0
2015-08-05,2.04E-03,0.0036,-0.0002,-0.0041,0,0.002020122,0.000014896,0
2015-08-06,-5.86E-03,-0.0088,-0.0053,0.0193,0,-0.005857722,0,0
2015-08-07,-2.84E-03,-0.0036,-0.0048,-0.003,0,-0.002987006,0.000144862,0
2015-08-10,3.68E-04,0.0131,0.0014,0.007,0,0.000343277,0.00002445,0
2015-08-11,-1.24E-03,-0.0098,-0.001,0.0043,0,-0.002204648,0.000961109,0
2015-08-12,-2.48E-04,0.0007,-0.001,-0.0032,0,-0.001454515,0.001206021,0
2015-08-13,3.74E-03,-0.0014,-0.0046,0.0007,0,0.003424217,0.000319482,0
2015-08-14,-1.05E-03,0.0043,0.0014,0.0044,0,-0.001198056,0.000146826,0
2015-08-17,-4.74E-05,0.006,0.0045,-0.0087,0,-0.000135828,8.84E-05,0
2015-08-18,-8.92E-04,-0.0035,-0.0063,0.0038,0,-0.001093073,0.000200749,0
2015-08-19,-1.51E-03,-0.0085,-0.0012,-0.0022,0,-0.001921132,0.000407288,0
2015-08-20,-5.06E-03,-0.0224,-0.0028,0.0058,0,-0.005791892,0.000728158,0
2015-08-21,-8.29E-03,-0.0295,0.0185,0.0014,0,-0.008448176,0.00015505,0
2015-08-24,-4.32E-02,-0.039,0.0033,-0.0042,0,-0.043359407,0.00015512,0
2015-08-25,1.80E-02,-0.0117,0.0071,-0.006,0,0.017929282,5.91E-05,0
2015-08-26,-4.51E-04,0.0368,-0.0136,-0.0034,0,-0.00045107,0,0
2015-08-27,6.34E-03,0.024,-0.0072,0.006,0,0.006339374,0,0
2015-08-28,5.52E-03,0.0023,0.0099,0.0008,0,0.0055153,0,0
2015-08-31,4.39E-03,-0.0074,0.0077,0.0142,0,0.004394279,0,0
2015-09-01,-8.60E-03,-0.0291,0.003,-0.005,0,-0.008701648,0.000100079,0
2015-09-02,5.07E-03,0.0181,-0.0015,-0.0092,0,0.005035676,3.48E-05,0
2015-09-03,9.34E-04,0.0017,-0.0034,0.0075,0,0.000750104,0.00018373,0
2015-09-04,-3.75E-03,-0.0139,0.0091,-0.0057,0,-0.005008209,0.001256752,0
2015-09-08,7.73E-03,0.0252,-0.0034,-0.0057,0,0.007728088,0,0
