Date,Daily Return,Mkt-RF,SMB,HML,RF,Date,Strategy Return,Dividends Profit,Transaction Cost
2011-08-10,0.048391477,-0.043,-0.005,-0.016,0,2011-08-10,0.049409152,0,0.001017675
2011-08-11,0.018912756,0.0472,0.0025,0.0079,0,2011-08-11,0.019449863,0.000688704,0.001225811
2011-08-12,0.033937702,0.0054,-0.0024,-0.0151,0,2011-08-12,0.035165483,0,0.001227781
2011-08-15,0.008776759,0.0225,0.0046,0.0101,0,2011-08-15,0.0096892,0.000208679,0.00112112
2011-08-16,0.005343969,-0.0107,-0.008,-0.0015,0,2011-08-16,0.006008404,0.000251773,0.000916208
2011-08-17,0.008380922,-0.0001,-0.0032,0.0065,0,2011-08-17,0.009142373,0,0.000761451
2011-08-18,-0.010244009,-0.0465,-0.0097,0.0053,0,2011-08-18,-0.009397251,0,0.000846758
2011-08-19,-0.018257603,-0.0155,0.0013,-0.0035,0,2011-08-19,-0.018023999,0.000572949,0.000806553
2011-08-22,0.01514104,-0.0003,0.0016,-0.0091,0,2011-08-22,0.015882096,0,0.000741056
2011-08-23,-0.013886184,0.036,0.0125,-0.0077,0,2011-08-23,-0.012793846,0,0.001092338
2011-08-24,0.010980797,0.0135,-0.0019,0.0101,0,2011-08-24,0.011869322,0,0.000888525
2011-08-25,0.008253821,-0.0167,-0.0101,0.0052,0,2011-08-25,0.008835286,0,0.000581465
2011-08-26,-0.00418775,0.0174,0.0086,-0.0101,0,2011-08-26,-0.003262288,0,0.000925462
2011-08-29,0.018765209,0.0311,0.0152,0.0092,0,2011-08-29,0.019685585,0,0.000920376
2011-08-30,0.009731578,0.0032,0.0029,-0.0076,0,2011-08-30,0.010648565,0,0.000916987
2011-08-31,0.014130226,0.0042,-0.0081,0.0049,0,2011-08-31,0.014979776,0,0.00084955
2011-09-01,0.008263567,-0.0133,-0.0106,-0.0078,0,2011-09-01,0.009198085,0,0.000934518
2011-09-02,-0.009378407,-0.0264,-0.0075,-0.0075,0,2011-09-02,-0.008640527,0,0.00073788
2011-09-06,-0.019848907,-0.0072,0.0051,-0.0065,0,2011-09-06,-0.018881024,7.06E-05,0.001038483
2011-09-07,0.02310468,0.0306,0.0089,0.0103,0,2011-09-07,0.024026578,0,0.000921898
2011-09-08,0.001556442,-0.0118,-0.0074,-0.0061,0,2011-09-08,0.002768636,0,0.001212194
2011-09-09,-0.00485378,-0.0265,-0.0018,-0.0003,0,2011-09-09,-0.003665283,0.00023171,0.001420207
2011-09-12,-0.011554812,0.0068,0,0.0036,0,2011-09-12,-0.012237865,0.001700604,0.001017551
2011-09-13,0.004888919,0.0112,0.0078,-0.004,0,2011-09-13,0.005838131,0,0.000949212
2011-09-14,0.004418697,0.0145,0.0042,-0.0038,0,2011-09-14,0.005090433,0,0.000671736
2011-09-15,0.003229532,0.0164,-0.0057,0.0058,0,2011-09-15,0.002702874,0.001533796,0.001007138
2011-09-16,0.002272638,0.0047,-0.0035,-0.0036,0,2011-09-16,0.003104082,0,0.000831444
2011-09-19,-0.004198148,-0.0099,-0.005,-0.0128,0,2011-09-19,-0.00346099,0,0.000737158
2011-09-20,0.002597261,-0.0045,-0.0149,0.0023,0,2011-09-20,0.003420622,0,0.000823361
2011-09-21,0.004397256,-0.0292,-0.0032,-0.0126,0,2011-09-21,0.004892887,0.000313995,0.000809626
2011-09-22,-0.022381961,-0.0329,0.0014,0.0046,0,2011-09-22,-0.021732041,0,0.00064992
2011-09-23,-0.002208459,0.0074,0.0065,-0.0003,0,2011-09-23,-0.001567671,0,0.000640788
2011-09-26,-0.003028368,0.0228,-0.0066,0.0128,0,2011-09-26,-0.002182804,0,0.000845564
2011-09-27,0.016389671,0.0122,0.0106,-0.0061,0,2011-09-27,0.01726252,0,0.000872849
2011-09-28,-0.004041119,-0.0229,-0.0165,-0.0025,0,2011-09-28,-0.002851498,0,0.001189621
2011-09-29,-0.004416441,0.0077,0.0057,0.0211,0,2011-09-29,-0.00367602,0,0.000740421
2011-09-30,-0.009663423,-0.025,-0.0009,-0.0021,0,2011-09-30,-0.008995309,0,0.000668114
2011-10-03,-0.010486397,-0.0318,-0.0191,-0.0061,0,2011-10-03,-0.011897528,0.002174835,0.000763704
2011-10-04,-0.034822787,0.0268,0.0359,0.0045,0,2011-10-04,-0.034519614,0.0002185,0.000521673
2011-10-05,-0.003943585,0.0192,-0.0019,-0.0046,0,2011-10-05,-0.002886761,0,0.001056824
2011-10-06,0.029226473,0.0194,0.0018,0.0058,0,2011-10-06,0.029984804,0,0.000758331
2011-10-07,0.027658138,-0.0098,-0.0124,-0.0147,0,2011-10-07,0.027797627,0.000819696,0.000959185
2011-10-10,0.010728308,0.0344,0.0045,0.0064,0,2011-10-10,0.011420493,0,0.000692185
2011-10-11,0.014406863,0.0015,0.0065,-0.0012,0,2011-10-11,0.0149967,0,0.000589837
2011-10-12,0.011859057,0.0107,0.0045,0.0094,0,2011-10-12,0.012484482,0,0.000625425
2011-10-13,-0.00141684,-0.0021,0.0029,-0.0127,0,2011-10-13,-0.000310621,0,0.001106219
2011-10-14,0.015298846,0.0172,0.0014,-0.0033,0,2011-10-14,0.015888291,0,0.000589445
2011-10-17,0.005609737,-0.0206,-0.0125,-0.0051,0,2011-10-17,0.006291914,0,0.000682177
2011-10-18,-0.010348635,0.0211,0.006,0.0165,0,2011-10-18,-0.009699149,0,0.000649486
2011-10-19,0.016383586,-0.0138,-0.0075,0.0032,0,2011-10-19,0.015079175,0.001891789,0.000587378
2011-10-20,-0.00110351,0.0043,-0.0032,0.0074,0,2011-10-20,-0.000233352,0,0.000870158
2011-10-21,0.00777498,0.0192,0.0013,0.0009,0,2011-10-21,0.008486084,0,0.000711104
2011-10-24,0.00444246,0.0159,0.0174,-0.0037,0,2011-10-24,0.005377985,0,0.000935525
2011-10-25,0.008364391,-0.0213,-0.0088,-0.0032,0,2011-10-25,0.009183319,0,0.000818928
2011-10-26,0.003532508,0.0112,0.0065,0.008,0,2011-10-26,0.00448353,0,0.000951022
2011-10-27,0.019589117,0.0354,0.0138,0.0091,0,2011-10-27,0.020550824,0,0.000961707
2011-10-28,0.005106186,-0.0001,-0.0055,-0.0057,0,2011-10-28,0.005923103,0,0.000816917
2011-10-31,-0.00365597,-0.025,0.001,-0.0086,0,2011-10-31,-0.003114189,0,0.000541781
2011-11-01,-0.023353977,-0.0286,-0.0049,-0.0117,0,2011-11-01,-0.022205644,0,0.001148333
2011-11-02,0.017899263,0.0172,0.0074,0.0094,0,2011-11-02,0.018998397,0,0.001099134
2011-11-03,0.006001069,0.0197,0.006,-0.0015,0,2011-11-03,0.006842105,0,0.000841036
2011-11-04,0.001378888,-0.0053,0.0002,-0.0066,0,2011-11-04,0.001989464,0.0003032,0.000913776
2011-11-07,0.000287308,0.0048,-0.007,0.004,0,2011-11-07,0.001172985,0,0.000885677
2011-11-08,0.003599669,0.0121,-0.0001,0.0055,0,2011-11-08,0.004666841,0,0.001067172
2011-11-09,-0.009300734,-0.0378,-0.0077,-0.0068,0,2011-11-09,-0.008395789,0,0.000904945
2011-11-10,0.001384311,0.0083,0.0005,0.0055,0,2011-11-10,0.000979299,0.00117081,0.000765798
2011-11-11,0.005287473,0.0198,0.0046,-0.0018,0,2011-11-11,0.005502848,0.00048321,0.000698585
2011-11-14,-0.003664424,-0.0092,-0.0044,-0.0086,0,2011-11-14,-0.002354523,0,0.001309901
2011-11-15,-0.008057343,0.0056,0.0088,-0.0025,0,2011-11-15,-0.007120601,0,0.000936742
2011-11-16,-0.001610479,-0.0164,-0.0015,-0.0017,0,2011-11-16,-0.000831557,0.00044472,0.001223642
2011-11-17,-0.000658934,-0.0165,0.0023,0.0015,0,2011-11-17,0.000255794,0,0.000914728
2011-11-18,-0.007291962,-0.0007,0.0003,0.0091,0,2011-11-18,-0.006577222,0,0.00071474
2011-11-21,-0.02068017,-0.0187,-0.0049,-0.0004,0,2011-11-21,-0.020464839,0.000687877,0.000903208
2011-11-22,-0.005284247,-0.0044,-0.0028,-0.0053,0,2011-11-22,-0.004389913,0,0.000894334
2011-11-23,-0.015057036,-0.0229,-0.007,-0.0028,0,2011-11-23,-0.014325372,0,0.000731664
2011-11-25,-0.005491445,-0.0034,-0.0102,0.0048,0,2011-11-25,-0.00479597,0,0.000695475
2011-11-28,0.017301764,0.031,0.0158,-0.0064,0,2011-11-28,0.017964244,0,0.00066248
2011-11-29,-0.007769545,0.0018,-0.0051,0.0011,0,2011-11-29,-0.007004623,0,0.000764922
2011-11-30,0.021486993,0.0444,0.0105,0.0117,0,2011-11-30,0.022147326,0,0.000660333
2011-12-01,-0.001030011,-0.0022,-0.005,-0.0067,0,2011-12-01,-0.000467788,0.0001334,0.000695623
2011-12-02,0.014061817,0.0005,0.0044,0.0063,0,2011-12-02,0.014730225,0,0.000668408
2011-12-05,0.002592701,0.0109,0.0028,0.0029,0,2011-12-05,0.003444532,0,0.000851831
2011-12-06,-0.002767089,0.0004,-0.0007,0.0004,0,2011-12-06,-0.00205372,0,0.000713369
2011-12-07,-0.000699915,0.0016,-0.0031,0.0074,0,2011-12-07,-0.000217872,0,0.000482043
2011-12-08,0.000686312,-0.0223,-0.0074,-0.0103,0,2011-12-08,0.001250035,0,0.000563723
2011-12-09,-0.002919038,0.0183,0.0131,0.0013,0,2011-12-09,-0.002412328,0,0.00050671
2011-12-12,-0.002021088,-0.0148,0.0007,-0.0049,0,2011-12-12,-0.00164549,0,0.000375598
2011-12-13,-0.006224265,-0.0105,-0.0101,0.0008,0,2011-12-13,-0.006101879,0.000654474,0.00077686
2011-12-14,-0.021042897,-0.0121,-0.0028,0.0091,0,2011-12-14,-0.020669927,0.000277161,0.000650131
2011-12-15,-0.004469336,0.004,0.0064,0.0016,0,2011-12-15,-0.003689451,0,0.000779885
2011-12-16,0.00267553,0.0045,0.0022,-0.0006,0,2011-12-16,0.003076992,0.000182564,0.000584026
2011-12-19,-0.007396115,-0.0131,-0.0041,-0.0071,0,2011-12-19,-0.006838478,0,0.000557637
2011-12-20,-0.005049657,0.031,0.0076,0.0035,0,2011-12-20,-0.004615134,0,0.000434523
2011-12-21,0.0094018,0.002,0,0.0129,0,2011-12-21,0.009114268,0.000834318,0.000546786
2011-12-22,-0.012170709,0.0083,-0.002,0.0066,0,2011-12-22,-0.011627924,0,0.000542785
2011-12-23,0.00620946,0.0084,-0.0062,-0.0012,0,2011-12-23,0.00689051,0,0.00068105
2011-12-27,0.006943939,0.0004,0.005,-0.0055,0,2011-12-27,0.007582362,0,0.000638423
2011-12-28,-0.002515266,-0.0134,-0.007,-0.0008,0,2011-12-28,-0.002406009,0.000302536,0.000411793
2011-12-29,-0.012800725,0.011,0.0019,0.0029,0,2011-12-29,-0.012300065,0,0.00050066
2011-12-30,0.013284289,-0.004,-0.0005,-0.0018,0,2011-12-30,0.013612002,0,0.000327713
2012-01-03,0.023083477,0.015,-0.0018,0.0092,0,2012-01-03,0.023477676,0,0.000394199
2012-01-04,0.001917008,0,-0.0065,0.0003,0,2012-01-04,0.002358038,0,0.00044103
2012-01-05,0.005830321,0.0039,0.0018,0.0019,0,2012-01-05,0.006146769,0.000141398,0.000457846
2012-01-06,0.00458115,-0.0019,0.0002,-0.0027,0,2012-01-06,0.005266401,0,0.000685251
2012-01-09,-0.000925895,0.0028,0.0023,-0.0006,0,2012-01-09,-1.54E-05,0,0.000910495
2012-01-10,0.007706274,0.0097,0.0037,0.0038,0,2012-01-10,0.006380993,0.002068722,0.000743441
2012-01-11,-0.006449747,0.0013,0.0017,0.0032,0,2012-01-11,-0.006267082,0.000556572,0.000739237
2012-01-12,-0.000586826,0.0031,0.0029,0,0,2012-01-12,-9.98E-05,0,0.000487026
2012-01-13,0.004463661,-0.0052,-0.0024,-0.0043,0,2012-01-13,0.005055823,0,0.000592162
2012-01-17,0.006332263,0.0036,-0.0009,-0.0075,0,2012-01-17,0.006912645,0,0.000580382
2012-01-18,-0.003550463,0.0122,0.0056,0.0019,0,2012-01-18,-0.003429531,0.0003958,0.000516732
2012-01-19,0.000920595,0.0051,-0.0014,-0.0021,0,2012-01-19,0.001194504,0.000219867,0.000493776
2012-01-20,0.002759137,0.0003,0.0024,0.0065,0,2012-01-20,0.003085566,0.000582577,0.000909006
2012-01-23,0.009081423,0.0002,-0.003,0.0016,0,2012-01-23,0.009496584,0.00015092,0.000566081
2012-01-24,0.001187064,0,0.0082,-0.0032,0,2012-01-24,0.001844751,0,0.000657687
2012-01-25,0.000491831,0.0091,0.0011,-0.008,0,2012-01-25,0.001165006,0,0.000673175
2012-01-26,0.008460664,-0.0059,0.0022,-0.0045,0,2012-01-26,0.008943641,0,0.000482977
2012-01-27,0.002019541,0.0001,0.0081,-0.0013,0,2012-01-27,0.002610165,0,0.000590624
2012-01-30,-0.001681191,-0.0031,-0.0044,-0.0029,0,2012-01-30,-0.001125337,0,0.000555854
2012-01-31,0.014206972,-0.0005,-0.0005,0.0001,0,2012-01-31,0.014986183,0,0.000779211
2012-02-01,0.004632078,0.011,0.0109,0.0038,0,2012-02-01,0.005386956,0,0.000754878
2012-02-06,-0.003820087,-0.0005,-0.0025,-0.0021,0,2012-02-06,-0.003085829,0,0.000734258
2012-02-07,0.001342813,0.0016,-0.0027,-0.0009,0,2012-02-07,0.002066714,0,0.000723901
2012-02-08,0.005464769,0.0025,-0.0014,0.0046,0,2012-02-08,0.005955704,0.000137515,0.00062845
2012-02-09,0.003353946,0.0015,-0.0036,-0.0031,0,2012-02-09,0.002699493,0.00149322,0.000838767
2012-02-10,-0.003276302,-0.0075,-0.0061,-0.0005,0,2012-02-10,-0.002505389,0,0.000770913
2012-02-13,0.001544029,0.0075,0.006,-0.0006,0,2012-02-13,0.001176538,0.001219623,0.000852132
2012-02-14,-0.000578667,-0.0009,-0.0039,-0.0036,0,2012-02-14,8.67E-05,0.000101466,0.000766833
2012-02-15,-0.001010679,-0.005,-0.0029,0.0009,0,2012-02-15,-0.000643582,0.00046134,0.000828437
2012-02-16,-0.003011268,0.0127,0.0068,0.0033,0,2012-02-16,-0.002478561,0.0001435,0.000676207
2012-02-17,-0.008501484,0.0016,-0.0031,0.0051,0,2012-02-17,-0.007577793,0,0.000923691
2012-02-21,0.007881564,-0.0005,-0.0066,0.0026,0,2012-02-21,0.008609527,0.00024236,0.000970323
2012-02-22,0.012534954,-0.0039,-0.0038,-0.0066,0,2012-02-22,0.013376632,0,0.000841678
2012-02-23,0.000204433,0.0056,0.0092,-0.0003,0,2012-02-23,0.000578013,0.00016842,0.000542
2012-02-24,0.004213106,0.0015,-0.0046,-0.0064,0,2012-02-24,0.005300874,0,0.001087768
2012-02-27,0.006875841,0.0014,-0.0022,0.0037,0,2012-02-27,0.007938048,0,0.001062207
2012-02-28,0.002219523,0.0028,-0.0062,-0.0011,0,2012-02-28,0.003079634,0,0.000860111
2012-02-29,0.005254672,-0.0055,-0.0102,0.0016,0,2012-02-29,0.00612162,0,0.000866948
2012-03-01,0.00177042,0.0064,-0.0023,0.0006,0,2012-03-01,0.002569108,0,0.000798688
2012-03-02,-0.000943554,-0.0046,-0.0125,-0.0006,0,2012-03-02,-1.98E-05,0,0.000923754
2012-03-05,-0.001405269,-0.004,0.0046,0.0028,0,2012-03-05,-0.000332025,0.000168699,0.001241943
2012-03-06,-0.007645386,-0.0162,-0.0031,-0.0036,0,2012-03-06,-0.008270238,0.00130067,0.000675818
2012-03-07,-0.008616867,0.008,0.003,0.0028,0,2012-03-07,-0.007827937,0,0.00078893
2012-03-08,0.014398564,0.0107,0.0036,-0.0025,0,2012-03-08,0.015210927,0,0.000812363
2012-03-09,0.003088824,0.0049,0.009,0.0016,0,2012-03-09,0.003984298,0,0.000895474
2012-03-12,0.002705786,-0.0007,-0.0021,-0.0007,0,2012-03-12,0.002864882,0.0006975,0.000856596
2012-03-13,0.001407365,0.0186,0.0008,0.0097,0,2012-03-13,0.001139247,0.001090027,0.000821909
2012-03-14,0.001016502,-0.0023,-0.0063,-0.002,0,2012-03-14,0.001644312,0.000107865,0.000735675
2012-03-15,-0.011679174,0.0067,0.0027,0.0051,0,2012-03-15,-0.011612235,0.00074632,0.000813259
2012-03-16,-0.012724354,0.0006,-0.0028,0.0037,0,2012-03-16,-0.011835328,0,0.000889026
2012-03-19,-0.016152479,0.0041,0.0053,-0.0004,0,2012-03-19,-0.01506076,0,0.001091719
2012-03-20,0.007245924,-0.0039,-0.0064,0.003,0,2012-03-20,0.007233112,0.001283608,0.001270796
2012-03-21,0.003094925,-0.001,0.003,-0.0041,0,2012-03-21,0.004070429,0,0.000975504
2012-03-22,0.004269022,-0.0074,-0.0013,-0.0045,0,2012-03-22,0.004627388,0.000589,0.000947366
2012-03-23,0.002751854,0.0039,0.0056,0.0036,0,2012-03-23,0.003119638,0.000347497,0.000715281
2012-03-26,0.00584917,0.0145,0.0047,-0.0021,0,2012-03-26,0.006307409,0,0.000458239
2012-03-27,-0.008133989,-0.003,-0.0034,-0.0034,0,2012-03-27,-0.007640436,0,0.000493553
2012-03-28,0.000682114,-0.0052,-0.0003,0.005,0,2012-03-28,0.001268528,0,0.000586414
2012-03-29,0.00905543,-0.0016,-0.0003,-0.0027,0,2012-03-29,0.009594977,0,0.000539547
2012-03-30,-0.000826494,0.0028,-0.0071,-0.0004,0,2012-03-30,-0.000387426,0,0.000439068
2012-04-02,-0.000376204,0.0077,0.0036,0.0007,0,2012-04-02,-0.000245911,0.000365593,0.000495886
2012-04-03,0.009752893,-0.0034,-0.0029,-0.0028,0,2012-04-03,0.010170496,0,0.000417603
2012-04-04,-0.006676249,-0.0111,-0.0057,-0.0004,0,2012-04-04,-0.00626776,0,0.000408489
2012-04-05,0.003536785,-0.0003,-0.001,-0.0042,0,2012-04-05,0.004125581,0,0.000588796
2012-04-09,-0.001420021,-0.0121,-0.0045,-0.0008,0,2012-04-09,-0.000824725,0,0.000595296
2012-04-10,0.000742333,-0.0185,-0.0041,0.0009,0,2012-04-10,0.000448862,0.001089866,0.000796395
2012-04-11,-0.000841826,0.0085,0.0077,0.0027,0,2012-04-11,-0.000303432,0.000167518,0.000705912
2012-04-12,0.000231215,0.0144,0.0006,0.0029,0,2012-04-12,0.000381717,0.000426849,0.000577351
2012-04-13,0.005725871,-0.0125,-0.0014,-0.0075,0,2012-04-13,0.006367988,0.000153935,0.000796052
2012-04-16,0.00073958,-0.0009,0.0015,0.0082,0,2012-04-16,0.001272419,0,0.000532839
2012-04-17,0.002168064,0.0155,0.0006,-0.0021,0,2012-04-17,0.003020364,0.000167424,0.001019724
2012-04-18,-0.004499456,-0.0043,-0.005,-0.0045,0,2012-04-18,-0.004059597,0.000646133,0.001085992
2012-04-19,0.001067749,-0.0057,-0.0002,0.0025,0,2012-04-19,0.002276301,0,0.001208552
2012-04-20,0.000306695,0.0011,0.0054,-0.001,0,2012-04-20,0.001286844,0,0.000980149
2012-04-23,-0.004301774,-0.0095,-0.0056,0.0015,0,2012-04-23,-0.00376635,0.00020916,0.000744584
2012-04-24,-0.001571223,0.0029,0.0026,0.0091,0,2012-04-24,-0.000672519,0,0.000898704
2012-04-25,0.00692027,0.0144,0.004,-0.0098,0,2012-04-25,0.008071676,0,0.001151406
2012-04-26,0.001362864,0.0075,-0.0002,-0.0006,0,2012-04-26,0.002265009,0,0.000902145
2012-04-27,0.006928982,0.0035,0.0069,-0.0025,0,2012-04-27,0.007738493,0,0.000809511
2012-04-30,-0.001414895,-0.0049,-0.0057,0,0,2012-04-30,-0.000739886,0,0.000675009
2012-05-01,0.003147511,0.0048,-0.0086,0.0041,0,2012-05-01,0.003950087,0,0.000802576
2012-05-02,0.003351049,-0.0015,0.0072,-0.0067,0,2012-05-02,0.004250907,0,0.000899858
2012-05-03,-0.000816105,-0.0092,-0.0062,0.0001,0,2012-05-03,-0.000127555,0,0.00068855
2012-05-04,-0.006502291,-0.0162,-0.0026,0.0018,0,2012-05-04,-0.0057068,0,0.000795491
2012-05-07,-0.002701383,0.0004,0.0014,0.0046,0,2012-05-07,-0.001984653,0,0.00071673
2012-05-08,0.000400981,-0.0041,0.0033,0.0032,0,2012-05-08,0.00115021,0,0.000749229
2012-05-09,-0.007597632,-0.0062,0.0016,-0.0024,0,2012-05-09,-0.006858282,0.000202875,0.000942225
2012-05-10,0.007056169,0.0029,0.0006,0.0056,0,2012-05-10,0.007840281,0.000150871,0.000934983
2012-05-11,-0.004156767,-0.0029,0.0027,-0.0107,0,2012-05-11,-0.003673713,0.000332409,0.000815463
2012-05-14,-0.00335617,-0.0114,-0.0006,-0.0016,0,2012-05-14,-0.003042153,0.000464132,0.000778149
2012-05-15,-0.011530852,-0.0052,0.0051,-0.0021,0,2012-05-15,-0.011156902,0.000405966,0.000779916
2012-05-16,0.004137082,-0.0044,-0.0016,-0.0044,0,2012-05-16,0.004945229,0,0.000808147
2012-05-17,-0.000614726,-0.0164,-0.0048,0.0038,0,2012-05-17,0.00023647,0,0.000851196
2012-05-18,-0.011393195,-0.008,-0.0013,0.0007,0,2012-05-18,-0.010660938,0.00012897,0.000861227
2012-05-21,-0.006576332,0.0169,0.0065,-0.011,0,2012-05-21,-0.006741133,0.00083776,0.000672959
2012-05-22,0.008252192,0,-0.0091,0.0035,0,2012-05-22,0.009158137,0,0.000905945
2012-05-23,0.003810665,0.0026,0.005,-0.0023,0,2012-05-23,0.004807181,0,0.000996516
2012-05-24,0.005075442,0.0016,-0.0003,0.0018,0,2012-05-24,0.005929884,0,0.000854442
2012-05-25,0.004560459,-0.0016,0.0024,-0.0014,0,2012-05-25,0.005314519,0,0.00075406
2012-05-29,0.005143586,0.0114,0.0016,-0.0002,0,2012-05-29,0.005820793,0,0.000677207
2012-05-30,0.001802139,-0.0147,-0.0027,-0.0032,0,2012-05-30,0.002607454,0,0.000805315
2012-05-31,-0.001612009,-0.0023,0.0016,0.0053,0,2012-05-31,-0.000988294,0,0.000623715
2012-06-01,-0.005953514,-0.026,-0.0053,0.0006,0,2012-06-01,-0.005173488,0,0.000780026
2012-06-04,-0.006644231,-0.0005,0.0014,-0.0059,0,2012-06-04,-0.005692181,0,0.00095205
2012-06-05,-0.007152672,0.0068,0.0024,0.0017,0,2012-06-05,-0.006124722,0,0.00102795
2012-06-06,0.008965751,0.0232,0.0004,0.0028,0,2012-06-06,0.00941188,0.00018407,0.000630199
2012-06-07,0.007897852,-0.001,-0.0047,0.0021,0,2012-06-07,0.008886023,0,0.000988171
2012-06-08,-0.001312256,0.0085,0.002,0.0005,0,2012-06-08,-0.001298075,0.000475032,0.000489213
2012-06-11,0.010864641,-0.0141,-0.0086,-0.001,0,2012-06-11,0.011311198,0.0002772,0.000723757
2012-06-12,-0.003468187,0.0116,0.0011,0.0011,0,2012-06-12,-0.00304976,0.000213556,0.000631983
2012-06-13,0.004211899,-0.0077,-0.0051,0.0027,0,2012-06-13,0.004141017,0.001022036,0.000951154
2012-06-14,-0.002540384,0.0104,0.0019,0.0032,0,2012-06-14,-0.001490477,0,0.001049907
2012-06-15,0.001344996,0.0107,0.0009,-0.0003,0,2012-06-15,0.002472966,0,0.00112797
2012-06-18,-0.007522906,0.0021,0.0012,-0.0087,0,2012-06-18,-0.006609615,0,0.000913291
2012-06-19,0.003983611,0.0109,0.0069,0.0028,0,2012-06-19,0.005339256,0,0.001355645
2012-06-20,0.009526346,-0.0014,-0.0011,0.0017,0,2012-06-20,0.009873982,0.000322135,0.000669771
2012-06-21,0.000959674,-0.0226,-0.0019,0.0018,0,2012-06-21,0.001728974,0,0.0007693
2012-06-22,-0.007298507,0.0079,0.0064,0.0018,0,2012-06-22,-0.006521883,0,0.000776624
2012-06-25,-0.002142662,-0.0163,0.001,-0.0028,0,2012-06-25,-0.00139548,0,0.000747182
2012-06-26,-0.004093634,0.0052,-0.0011,0.0003,0,2012-06-26,-0.003311158,0,0.000782476
2012-06-27,0.005655063,0.0092,0.0039,0.0047,0,2012-06-27,0.006484483,0,0.00082942
2012-06-28,0.006630463,-0.0024,0.0019,0.0031,0,2012-06-28,0.007351362,0,0.000720899
2012-06-29,0.01514921,0.0255,0.0036,-0.0061,0,2012-06-29,0.016006368,0,0.000857158
2012-07-02,0.000768053,0.0033,0.0073,-0.0006,0,2012-07-02,0.001609523,0.000231861,0.001073331
2012-07-03,0.010361248,0.0076,0.0065,0.0007,0,2012-07-03,0.011294752,0,0.000933504
2012-07-05,0.004671732,-0.0036,0.0057,-0.0084,0,2012-07-05,0.005742693,0,0.001070961
2012-07-06,-0.001122135,-0.0099,-0.0038,0.0039,0,2012-07-06,-0.000502111,0.000268275,0.000888299
2012-07-09,0.003349143,-0.0023,-0.0023,-0.0022,0,2012-07-09,0.004159298,0,0.000810155
2012-07-10,0.007690455,-0.0084,-0.0036,0.0033,0,2012-07-10,0.007898725,0.000773137,0.000981407
2012-07-11,-0.004783849,-0.0009,-0.0041,0.0078,0,2012-07-11,-0.003713088,0,0.001070761
2012-07-12,-0.008775776,-0.005,0.0025,-0.0072,0,2012-07-12,-0.007785198,0,0.000990578
2012-07-13,0.007419706,0.0162,-0.0039,0.0056,0,2012-07-13,0.008310039,0.00011025,0.001000583
2012-07-16,0.003969661,-0.0031,-0.0037,-0.002,0,2012-07-16,0.004868651,0,0.00089899
2012-07-17,0.002550405,0.0067,-0.0056,0.0029,0,2012-07-17,0.00347054,0.000366132,0.001286267
2012-07-18,0.000976075,0.0071,0.0025,-0.0082,0,2012-07-18,0.001737224,0.000193405,0.000954554
2012-07-19,0.004438187,0.0027,-0.0037,-0.0095,0,2012-07-19,0.005177941,0.000155791,0.000895545
2012-07-20,-0.002400428,-0.0106,-0.0036,0.0008,0,2012-07-20,-0.001337293,0,0.001063135
2012-07-23,-0.006351795,-0.0102,-0.0068,0.0019,0,2012-07-23,-0.005465983,0,0.000885812
2012-07-24,0.003601532,-0.0099,-0.0057,0.003,0,2012-07-24,0.004454491,0,0.000852959
2012-07-25,0.000903253,-0.0001,0.0026,0,0,2012-07-25,0.00173088,0,0.000827627
2012-07-26,0.000405386,0.0153,-0.0088,0.0034,0,2012-07-26,0.001356306,0,0.00095092
2012-07-27,0.00188279,0.0196,0.0055,0.0007,0,2012-07-27,0.00258665,0,0.00070386
2012-07-30,0.007424493,-0.0013,-0.004,0.0023,0,2012-07-30,0.008140122,0,0.000715629
2012-07-31,0.0012702,-0.0047,-0.0004,0.002,0,2012-07-31,0.002012618,0,0.000742418
2012-08-01,0.002063606,-0.005,-0.0158,0.0036,0,2012-08-01,0.003017499,0,0.000953893
2012-08-02,-0.002112798,-0.0069,0.0028,-0.0034,0,2012-08-02,-0.001843275,0.000416395,0.000685918
2012-08-03,0.001435055,0.0199,0.0054,0.0051,0,2012-08-03,0.002017325,0,0.00058227
2012-08-06,0.002030391,0.0034,0.0057,0.0002,0,2012-08-06,0.002738638,0,0.000708247
2012-08-07,0.003138096,0.0064,0.0034,0.0008,0,2012-08-07,0.003985705,0,0.000847609
2012-08-08,-0.001304899,0.0009,-0.0024,0.0063,0,2012-08-08,-0.00021468,0,0.001090219
2012-08-09,0.000705231,0.0012,0.0036,0.0004,0,2012-08-09,0.001174478,0.000301112,0.000770359
2012-08-10,-0.004657557,0.0017,-0.0035,-0.0005,0,2012-08-10,-0.003824643,0,0.000832914
2012-08-13,-0.000243958,-0.0014,-0.0014,0.0002,0,2012-08-13,-0.000248062,0.000908887,0.000904783
2012-08-14,-0.00394489,-0.0003,-0.0043,-0.0003,0,2012-08-14,-0.004045941,0.000773304,0.000672253
2012-08-15,0.000757252,0.0027,0.0073,-0.0006,0,2012-08-15,0.001518053,0,0.000760801
2012-08-16,0.003917744,0.0075,0.0045,-0.0016,0,2012-08-16,0.004540739,0,0.000622995
2012-08-17,0.005000736,0.0027,0.0061,0.0011,0,2012-08-17,0.005704576,0,0.00070384
