Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy Return,Dividends,
2011-10-19,-0.007221559,-0.0138,-0.0075,0.0032,0,-0.004700172,0,0.002521387
2011-10-20,0.010977058,0.0043,-0.0032,0.0074,0,0.01359113,0.00016966,0.002783732
2011-10-21,0.000913663,0.0192,0.0013,0.0009,0,0.004744488,-0.001230028,0.002600797
2011-10-24,-0.000183865,0.0159,0.0174,-0.0037,0,0.002949081,0,0.003132946
2011-10-25,0.013718117,-0.0213,-0.0088,-0.0032,0,0.016236905,0,0.002518788
2011-10-26,0.006746285,0.0112,0.0065,0.008,0,0.010357241,0.00017038,0.003781336
2011-10-27,-0.003542692,0.0354,0.0138,0.0091,0,-0.000174253,0,0.003368439
2011-10-28,0.007109951,-0.0001,-0.0055,-0.0057,0,0.010941947,0,0.003831996
2011-10-31,0.008101007,-0.025,0.001,-0.0086,0,0.010582265,0,0.002481258
2011-11-01,-0.004794824,-0.0286,-0.0049,-0.0117,0,-0.001424677,0,0.003370147
2011-11-02,-0.02020697,0.0172,0.0074,0.0094,0,-0.016139392,0,0.004067578
2011-11-03,0.009321708,0.0197,0.006,-0.0015,0,0.012662341,-0.000212,0.003128633
2011-11-04,-0.000851564,-0.0053,0.0002,-0.0066,0,0.003286581,0,0.004138145
2011-11-07,-0.000211751,0.0048,-0.007,0.004,0,0.003457128,0.0002891,0.003957979
2011-11-08,-0.003113866,0.0121,-0.0001,0.0055,0,0.000748873,0,0.003862739
2011-11-09,-0.001175095,-0.0378,-0.0077,-0.0068,0,0.001796109,0,0.002971204
2011-11-10,-0.010981158,0.0083,0.0005,0.0055,0,-0.005121213,-0.00295711,0.002902835
2011-11-11,0.003854885,0.0198,0.0046,-0.0018,0,0.007262841,-0.001155888,0.002252068
2011-11-14,0.004634982,-0.0092,-0.0044,-0.0086,0,0.008205711,0.000435487,0.004006216
2011-11-15,-0.002012164,0.0056,0.0088,-0.0025,0,0.001016897,-0.000171075,0.002857986
2011-11-16,-0.005797318,-0.0164,-0.0015,-0.0017,0,-0.001812756,-0.00018256,0.003802002
2011-11-17,-0.001043256,-0.0165,0.0023,0.0015,0,0.001532399,0.000212085,0.00278774
2011-11-18,0.013240828,-0.0007,0.0003,0.0091,0,0.015399931,0,0.002159103
2011-11-21,0.010792336,-0.0187,-0.0049,-0.0004,0,0.014343816,-0.000282627,0.003268853
2011-11-22,-0.009231823,-0.0044,-0.0028,-0.0053,0,-0.005864134,0.00018165,0.003549339
2011-11-23,-0.005676897,-0.0229,-0.007,-0.0028,0,-0.002919906,0,0.002756991
2011-11-25,-0.012016601,-0.0034,-0.0102,0.0048,0,-0.00808066,-0.00087567,0.003060271
2011-11-28,0.001938525,0.031,0.0158,-0.0064,0,0.004515289,0,0.002576764
2011-11-29,0.000803326,0.0018,-0.0051,0.0011,0,0.003498739,0,0.002695413
2011-11-30,-0.006789972,0.0444,0.0105,0.0117,0,-0.004342358,0,0.002447614
2011-12-01,0.008015678,-0.0022,-0.005,-0.0067,0,0.011086458,0,0.00307078
2011-12-02,0.002222668,0.0005,0.0044,0.0063,0,0.004355523,0.000141883,0.002274738
2011-12-05,0.011024635,0.0109,0.0028,0.0029,0,0.014963421,0,0.003938786
2011-12-06,0.001361177,0.0004,-0.0007,0.0004,0,0.00452917,0,0.003167993
2011-12-07,-0.006332293,0.0016,-0.0031,0.0074,0,-0.003602698,0,0.002729595
2011-12-08,-0.001007211,-0.0223,-0.0074,-0.0103,0,0.001473204,0,0.002480415
2011-12-09,0.00612839,0.0183,0.0131,0.0013,0,0.010570569,-0.002132536,0.002309643
2011-12-12,-0.001923111,-0.0148,0.0007,-0.0049,0,0.001225586,-0.000450207,0.00269849
2011-12-13,-0.002530974,-0.0105,-0.0101,0.0008,0,0.001255979,-0.000849864,0.002937089
2011-12-14,0.000388831,-0.0121,-0.0028,0.0091,0,0.003240327,-0.000158118,0.002693378
2011-12-15,-0.023117338,0.004,0.0064,0.0016,0,-0.018925372,-0.000991954,0.003200012
2011-12-16,-0.006477872,0.0045,0.0022,-0.0006,0,-0.003836226,0,0.002641646
2011-12-19,0.003069292,-0.0131,-0.0041,-0.0071,0,0.006936115,-0.00145544,0.002411383
2011-12-20,-0.013986228,0.031,0.0076,0.0035,0,-0.01143385,0,0.002552378
2011-12-21,-0.007005152,0.002,0,0.0129,0,-0.003572866,-0.000769032,0.002663254
2011-12-22,0.012450199,0.0083,-0.002,0.0066,0,0.01388626,0.00050911,0.001945171
2011-12-23,-0.014346247,0.0084,-0.0062,-0.0012,0,-0.011302099,0,0.003044148
2011-12-27,-0.007214111,0.0004,0.005,-0.0055,0,-0.005010771,0,0.00220334
2011-12-28,0.002638379,-0.0134,-0.007,-0.0008,0,0.004321168,0,0.001682789
2011-12-29,-0.009640877,0.011,0.0019,0.0029,0,-6.81E-05,-0.007627835,0.001944942
2011-12-30,-0.00217431,-0.004,-0.0005,-0.0018,0,-0.000391094,0,0.001783216
2012-01-03,0.014606026,0.015,-0.0018,0.0092,0,0.016787537,0,0.002181511
2012-01-04,0.014468242,0,-0.0065,0.0003,0,0.016523347,0,0.002055105
2012-01-05,0.006801293,0.0039,0.0018,0.0019,0,0.008783872,0,0.001982579
2012-01-06,0.003956695,-0.0019,0.0002,-0.0027,0,0.006741741,0,0.002785046
2012-01-09,-0.002606538,0.0028,0.0023,-0.0006,0,-5.93E-05,0,0.002547238
2012-01-10,-0.002298389,0.0097,0.0037,0.0038,0,0.000235529,0,0.002533918
2012-01-11,-0.003631108,0.0013,0.0017,0.0032,0,-0.000985051,0.000172433,0.00281849
2012-01-12,-0.00010223,0.0031,0.0029,0,0,0.002326799,-0.00041201,0.002017019
2012-01-13,0.000391493,-0.0052,-0.0024,-0.0043,0,0.003031058,0,0.002639565
2012-01-17,0.003537256,0.0036,-0.0009,-0.0075,0,0.00623158,-0.0003627,0.002331624
2012-01-18,-0.000616249,0.0122,0.0056,0.0019,0,0.001549771,0,0.00216602
2012-01-19,0.002406483,0.0051,-0.0014,-0.0021,0,0.004803646,-0.00022592,0.002171243
2012-01-20,-0.006676864,0.0003,0.0024,0.0065,0,-0.004098931,0.000210986,0.002788919
2012-01-23,0.003555181,0.0002,-0.003,0.0016,0,0.005548112,0.000309232,0.002302163
2012-01-24,0.002720386,0,0.0082,-0.0032,0,0.005486953,-0.000175035,0.002591532
2012-01-25,-0.00081857,0.0091,0.0011,-0.008,0,0.001997087,0,0.002815657
2012-01-26,-0.00022575,-0.0059,0.0022,-0.0045,0,0.002435416,0,0.002661166
2012-01-27,0.000716883,0.0001,0.0081,-0.0013,0,0.002883365,0,0.002166482
2012-01-30,0.002240401,-0.0031,-0.0044,-0.0029,0,0.004654337,0,0.002413936
2012-01-31,-0.00358471,-0.0005,-0.0005,0.0001,0,-0.000297874,0,0.003286836
2012-02-01,0.003156715,0.011,0.0109,0.0038,0,0.006333943,-0.00023952,0.002937708
2012-02-02,0.002875271,0.0017,0.0039,0.0001,0,0.005370367,0,0.002495096
2012-02-07,-0.001884128,0.0016,-0.0027,-0.0009,0,0.001099057,0,0.002983185
2012-02-08,0.00061157,0.0025,-0.0014,0.0046,0,0.003543299,0,0.002931729
2012-02-09,-0.002733898,0.0015,-0.0036,-0.0031,0,-4.63E-05,0.000138716,0.002826314
2012-02-10,-0.000254532,-0.0075,-0.0061,-0.0005,0,0.002470542,0.000342448,0.003067522
2012-02-13,0.002083439,0.0075,0.006,-0.0006,0,0.005399768,-0.0003815,0.002934829
2012-02-14,0.001905848,-0.0009,-0.0039,-0.0036,0,0.004509003,0.000269596,0.002872751
2012-02-15,0.003369874,-0.005,-0.0029,0.0009,0,0.006986899,-0.000112313,0.003504712
2012-02-16,-2.5395E-05,0.0127,0.0068,0.0033,0,0.003017393,0.000221459,0.003264247
2012-02-17,0.002105903,0.0016,-0.0031,0.0051,0,0.005905831,0.00014399,0.003943918
2012-02-21,-0.014689652,-0.0005,-0.0066,0.0026,0,-0.009602045,-0.0010885,0.003999107
2012-02-22,0.00747987,-0.0039,-0.0038,-0.0066,0,0.011494256,0.000242028,0.004256414
2012-02-23,0.011708646,0.0056,0.0092,-0.0003,0,0.015226054,-0.000810558,0.00270685
2012-02-24,-0.002881496,0.0015,-0.0046,-0.0064,0,0.001209942,0.0001715,0.004262938
2012-02-27,-0.002428532,0.0014,-0.0022,0.0037,0,0.001468956,0,0.003897488
2012-02-28,0.011163186,0.0028,-0.0062,-0.0011,0,0.014272847,0,0.003109661
2012-02-29,-0.003328118,-0.0055,-0.0102,0.0016,0,0.000277592,0,0.00360571
2012-03-01,0.002065852,0.0064,-0.0023,0.0006,0,0.00535751,0,0.003291658
2012-03-02,0.005057266,-0.0046,-0.0125,-0.0006,0,0.008440227,0,0.003382961
2012-03-05,-0.004096852,-0.004,0.0046,0.0028,0,-0.000227875,0,0.003868977
2012-03-06,-0.000999759,-0.0162,-0.0031,-0.0036,0,0.001813752,0.000161306,0.002974817
2012-03-07,-0.000773993,0.008,0.003,0.0028,0,0.001250297,0.001045265,0.003069555
2012-03-08,-0.004524724,0.0107,0.0036,-0.0025,0,-0.001055082,0,0.003469642
2012-03-09,0.00814353,0.0049,0.009,0.0016,0,0.011896484,0,0.003752954
2012-03-12,-0.003886498,-0.0007,-0.0021,-0.0007,0,-5.55E-05,0,0.003830998
2012-03-13,0.001869015,0.0186,0.0008,0.0097,0,0.007054601,-0.001793196,0.00339239
2012-03-14,-0.000469748,-0.0023,-0.0063,-0.002,0,0.003572881,-0.001166716,0.002875913
2012-03-15,0.005271468,0.0067,0.0027,0.0051,0,0.009478468,-0.001045008,0.003161992
2012-03-16,0.002812809,0.0006,-0.0028,0.0037,0,0.006331316,0.000511697,0.004030204
2012-03-19,-0.010229094,0.0041,0.0053,-0.0004,0,-0.005626152,0,0.004602942
2012-03-20,-0.015578266,-0.0039,-0.0064,0.003,0,-0.011082578,0,0.004495688
2012-03-21,0.004154988,-0.001,0.003,-0.0041,0,0.007187094,0.001144252,0.004176358
2012-03-22,0.001856872,-0.0074,-0.0013,-0.0045,0,0.005286181,0,0.003429309
2012-03-23,0.004439915,0.0039,0.0056,0.0036,0,0.006910169,0.0005915,0.003061754
2012-03-26,0.003217615,0.0145,0.0047,-0.0021,0,0.005123199,0.000345508,0.002251092
2012-03-27,-0.000195448,-0.003,-0.0034,-0.0034,0,0.002410252,0,0.0026057
2012-03-28,-0.016249741,-0.0052,-0.0003,0.005,0,-0.013056938,0,0.003192803
2012-03-29,0.001112809,-0.0016,-0.0003,-0.0027,0,0.003494455,0,0.002381646
2012-03-30,0.016230519,0.0028,-0.0071,-0.0004,0,0.018908963,0,0.002678444
2012-04-02,-0.006769897,0.0077,0.0036,0.0007,0,-0.003962405,0,0.002807492
2012-04-03,-0.000938781,-0.0034,-0.0029,-0.0028,0,0.001018,0.000131991,0.002088772
2012-04-04,0.004931483,-0.0111,-0.0057,-0.0004,0,0.007772437,-0.000666402,0.002174552
2012-04-05,0.001705236,-0.0003,-0.001,-0.0042,0,0.004339666,0,0.00263443
2012-04-09,0.004558125,-0.0121,-0.0045,-0.0008,0,0.007425522,0,0.002867397
2012-04-10,-0.000410588,-0.0185,-0.0041,0.0009,0,0.002881263,-0.000223688,0.003068163
2012-04-11,-0.00202332,0.0085,0.0077,0.0027,0,0.000177845,0.000644457,0.002845622
2012-04-12,0.00220235,0.0144,0.0006,0.0029,0,0.006432506,-0.001340596,0.00288956
2012-04-13,-0.000917126,-0.0125,-0.0014,-0.0075,0,0.002798917,-0.000593,0.003123043
2012-04-16,-0.000796267,-0.0009,0.0015,0.0082,0,0.002201315,-0.000181443,0.002816139
2012-04-17,0.002236955,0.0155,0.0006,-0.0021,0,0.00632491,0,0.004087955
2012-04-18,0.002342021,-0.0043,-0.005,-0.0045,0,0.006317717,0.000166116,0.004141812
2012-04-19,-0.004993271,-0.0057,-0.0002,0.0025,0,-0.001690856,0.000330196,0.003632611
2012-04-20,-0.004616199,0.0011,0.0054,-0.001,0,-0.000960239,0,0.00365596
2012-04-23,0.002369528,-0.0095,-0.0056,0.0015,0,0.005390559,0,0.003021031
2012-04-24,-0.003484526,0.0029,0.0026,0.0091,0,-0.00025028,0.000050631,0.003284877
2012-04-25,-0.009696581,0.0144,0.004,-0.0098,0,-0.005624402,-0.000253826,0.003818353
2012-04-26,0.001265428,0.0075,-0.0002,-0.0006,0,0.004766109,0,0.003500681
2012-04-27,-0.00034803,0.0035,0.0069,-0.0025,0,0.003209864,0,0.003557894
2012-04-30,0.006229749,-0.0049,-0.0057,0,0,0.009323467,0,0.003093718
2012-05-01,-0.00387118,0.0048,-0.0086,0.0041,0,-0.000841637,0,0.003029543
2012-05-02,-0.001112625,-0.0015,0.0072,-0.0067,0,0.001918037,0,0.003030662
2012-05-03,0.00370441,-0.0092,-0.0062,0.0001,0,0.006538958,0,0.002834548
2012-05-04,-0.002130832,-0.0162,-0.0026,0.0018,0,0.001253578,0,0.00338441
2012-05-07,-0.004411198,0.0004,0.0014,0.0046,0,-0.001418318,0,0.00299288
2012-05-08,-0.001749209,-0.0041,0.0033,0.0032,0,0.001086465,0,0.002835674
2012-05-09,0.002828378,-0.0062,0.0016,-0.0024,0,0.006253447,0,0.003425069
2012-05-10,-0.008498509,0.0029,0.0006,0.0056,0,-0.003155002,-0.001641447,0.00370206
2012-05-11,0.00255705,-0.0029,0.0027,-0.0107,0,0.006317462,-0.00016223,0.003598182
2012-05-14,0.000977022,-0.0114,-0.0006,-0.0016,0,0.005022058,-0.000807236,0.0032378
2012-05-15,-0.003921567,-0.0052,0.0051,-0.0021,0,-0.001276982,0.000454014,0.003098599
2012-05-16,0.002029765,-0.0044,-0.0016,-0.0044,0,0.00528741,0.000237939,0.003495584
2012-05-17,0.006517435,-0.0164,-0.0048,0.0038,0,0.011250174,-0.001193915,0.003538824
2012-05-18,-0.00065772,-0.008,-0.0013,0.0007,0,0.002883782,0,0.003541502
2012-05-21,0.000128753,0.0169,0.0065,-0.011,0,0.002871205,0.000129735,0.002872187
2012-05-22,-0.004396071,0,-0.0091,0.0035,0,0.001213473,-0.001296147,0.004313397
2012-05-23,0.002727387,0.0026,0.005,-0.0023,0,0.008200325,-0.00161552,0.003857418
2012-05-24,0.007609019,0.0016,-0.0003,0.0018,0,0.011031881,0,0.003422862
2012-05-25,-0.001436584,-0.0016,0.0024,-0.0014,0,0.001667635,-0.000179384,0.002924835
2012-05-29,0.00363879,0.0114,0.0016,-0.0002,0,0.006537901,0,0.002899111
2012-05-30,0.006065943,-0.0147,-0.0027,-0.0032,0,0.009975526,0,0.003909583
2012-05-31,0.003481963,-0.0023,0.0016,0.0053,0,0.006412473,0,0.00293051
2012-06-01,0.001499916,-0.026,-0.0053,0.0006,0,0.004582214,0,0.003082298
2012-06-04,0.002655326,-0.0005,0.0014,-0.0059,0,0.006271576,-8.57E-05,0.003530576
2012-06-05,-0.008518993,0.0068,0.0024,0.0017,0,-0.004760781,0,0.003758212
2012-06-06,-0.006956148,0.0232,0.0004,0.0028,0,-0.003694281,0,0.003261867
2012-06-07,-0.00591788,-0.001,-0.0047,0.0021,0,-0.000952175,-0.001839919,0.003125786
2012-06-08,-0.00330421,0.0085,0.002,0.0005,0,-0.000882315,0,0.002421895
2012-06-11,0.010157458,-0.0141,-0.0086,-0.001,0,0.012553473,0.000472846,0.002868861
2012-06-12,-0.003997559,0.0116,0.0011,0.0011,0,-0.001765808,0.000288981,0.002520732
2012-06-13,0.001265866,-0.0077,-0.0051,0.0027,0,0.004543686,0.000212632,0.003490452
2012-06-14,0.001464897,0.0104,0.0019,0.0032,0,0.005879996,-0.00074198,0.003673119
2012-06-15,-0.003637212,0.0107,0.0009,-0.0003,0,0.000672141,-0.000586289,0.003723064
2012-06-18,0.003798699,0.0021,0.0012,-0.0087,0,0.007091447,0,0.003292748
2012-06-19,0.00192901,0.0109,0.0069,0.0028,0,0.006413132,0,0.004484122
2012-06-20,-0.001657978,-0.0014,-0.0011,0.0017,0,0.000611097,0,0.002269075
2012-06-21,0.005982964,-0.0226,-0.0019,0.0018,0,0.008987848,-0.000122632,0.002882252
2012-06-22,-0.000847863,0.0079,0.0064,0.0018,0,0.002744212,-0.00015463,0.003437445
2012-06-25,-0.006356188,-0.0163,0.001,-0.0028,0,-0.00288661,0,0.003469578
2012-06-26,-0.004299194,0.0052,-0.0011,0.0003,0,-0.000687636,0,0.003611558
2012-06-27,-0.005682499,0.0092,0.0039,0.0047,0,-0.002434922,0,0.003247577
2012-06-28,0.003670456,-0.0024,0.0019,0.0031,0,0.006504304,0,0.002833848
2012-06-29,0.006856541,0.0255,0.0036,-0.0061,0,0.010012082,0,0.003155541
2012-07-02,0.003470833,0.0033,0.0073,-0.0006,0,0.007571601,0,0.004100768
2012-07-03,-0.010206432,0.0076,0.0065,0.0007,0,-0.00704307,0.000228766,0.003392128
2012-07-05,0.008551462,-0.0036,0.0057,-0.0084,0,0.012583058,0,0.004031596
2012-07-06,-0.000988137,-0.0099,-0.0038,0.0039,0,0.002168337,0,0.003156474
2012-07-09,-0.003000842,-0.0023,-0.0023,-0.0022,0,-0.000832862,0.000272554,0.002440534
2012-07-10,-0.001054841,-0.0084,-0.0036,0.0033,0,0.001784626,0,0.002839467
2012-07-11,0.003581357,-0.0009,-0.0041,0.0078,0,0.007579473,-0.000876063,0.003122053
2012-07-12,-0.003058478,-0.005,0.0025,-0.0072,0,0.000371354,4.64E-05,0.003476222
2012-07-13,-0.005228831,0.0162,-0.0039,0.0056,0,-0.001278684,-0.000633833,0.003316314
2012-07-16,0.009034657,-0.0031,-0.0037,-0.002,0,0.012936475,-0.00034698,0.003554838
2012-07-17,-0.001706666,0.0067,-0.0056,0.0029,0,0.00282304,0,0.004529706
2012-07-18,0.001918323,0.0071,0.0025,-0.0082,0,0.006267529,0.000101963,0.004451169
2012-07-19,0.00086677,0.0027,-0.0037,-0.0095,0,0.005345838,-0.000481368,0.0039977
2012-07-20,-0.003882455,-0.0106,-0.0036,0.0008,0,0.000189208,0.000153218,0.004224881
2012-07-23,-0.002216286,-0.0102,-0.0068,0.0019,0,0.002730215,-0.001970817,0.002975684
2012-07-24,-0.002055364,-0.0099,-0.0057,0.003,0,0.001458482,0,0.003513846
2012-07-25,-0.001550741,-0.0001,0.0026,0,0,0.002460537,0,0.004011278
2012-07-26,0.003100354,0.0153,-0.0088,0.0034,0,0.007139898,0,0.004039544
2012-07-27,-0.006670259,0.0196,0.0055,0.0007,0,-0.002627405,-0.000481828,0.003561026
2012-07-30,-0.004128503,-0.0013,-0.004,0.0023,0,-0.000789521,0,0.003338982
2012-07-31,0.002293423,-0.0047,-0.0004,0.002,0,0.005818412,0,0.003524989
2012-08-01,-0.000917203,-0.005,-0.0158,0.0036,0,0.002785577,0,0.00370278
2012-08-02,-0.000768145,-0.0069,0.0028,-0.0034,0,0.002141591,-0.0001908,0.002718936
2012-08-03,-0.000442781,0.0199,0.0054,0.0051,0,0.002361952,0.000417025,0.003221758
2012-08-06,-0.001534486,0.0034,0.0057,0.0002,0,0.00190969,0,0.003444176
2012-08-07,0.002364704,0.0064,0.0034,0.0008,0,0.006042063,0,0.003677359
2012-08-08,0.000711772,0.0009,-0.0024,0.0063,0,0.005137422,0,0.00442565
2012-08-09,-0.000530786,0.0012,0.0036,0.0004,0,0.003301293,0,0.003832079
2012-08-10,-0.002855703,0.0017,-0.0035,-0.0005,0,0.001133829,-0.000513437,0.003476095
2012-08-13,-0.007018505,-0.0014,-0.0014,0.0002,0,-0.003189835,-0.000353122,0.003475548
2012-08-14,-0.001148149,-0.0003,-0.0043,-0.0003,0,0.00264138,-0.000413524,0.003376005
2012-08-15,-0.001757072,0.0027,0.0073,-0.0006,0,0.000650223,0.000771251,0.003178546
2012-08-16,0.00170418,0.0075,0.0045,-0.0016,0,0.005398748,-0.00027975,0.003414818
2012-08-17,-0.000977416,0.0027,0.0061,0.0011,0,0.002641759,-0.000270556,0.003348619
2012-08-20,0.004988085,-0.0006,-0.0047,0.0058,0,0.008619555,0,0.00363147
2012-08-21,0.001226353,-0.0031,0.001,0.0043,0,0.00465629,0,0.003429937
2012-08-22,-0.004052054,0,-0.0043,-0.0035,0,-0.001258566,0,0.002793488
2012-08-23,-0.005036162,-0.0078,0,-0.0035,0,-0.000729455,-0.001042769,0.003263938
2012-08-24,-0.004830018,0.0061,-0.0025,-0.0003,0,-0.000905015,-0.000138915,0.003786088
2012-08-27,0.001555246,-0.0006,0.0013,-0.001,0,0.003741243,0.000344827,0.002530824
2012-08-28,0.000532221,0.0001,0.0059,-0.0011,0,0.003400871,0,0.00286865
2012-08-29,0.007079269,0.0015,0.0025,0.0011,0,0.009623116,0,0.002543847
2012-08-30,-0.001757653,-0.008,-0.0044,-0.0004,0,0.001348517,0,0.00310617
2012-08-31,0.001991317,0.0052,-0.001,-0.0003,0,0.00441834,0,0.002427023
2012-09-04,-7.9976E-05,0.0008,0.01,-0.0019,0,0.003083689,0,0.003163665
2012-09-05,-0.002130018,-0.0005,-0.0009,0.0036,0,0.000512889,-9.08E-05,0.002552072
2012-09-06,-0.002138757,0.0207,-0.0013,0.0033,0,0.00117288,0,0.003311637
2012-09-07,-0.006928589,0.0045,-0.0004,0.0076,0,-0.003655003,0,0.003273586
2012-09-10,0.004065648,-0.0057,0.0033,-0.0007,0,0.006318427,0.000261915,0.002514694
2012-09-11,-0.00419632,0.0028,0,0.0051,0,-0.001052421,0.000270865,0.003414764
2012-09-12,-0.000913485,0.0027,0.0014,0.0028,0,0.002303122,0,0.003216607
2012-09-13,0.003432733,0.0156,-0.0042,0.0053,0,0.00647357,-0.000145622,0.002895215
2012-09-14,-0.00071835,0.0054,0.0051,0.0046,0,0.001605059,0.00019521,0.002518619
2012-09-17,0.001391174,-0.0042,-0.0016,-0.0071,0,0.004854173,-0.000422047,0.003040952
2012-09-18,-0.006265755,-0.0015,0,-0.0022,0,-0.002527255,0,0.0037385
2012-09-19,0.003323277,0.0018,-0.0014,0.0003,0,0.006789866,0,0.003466589
2012-09-20,-0.000639382,-0.0013,-0.0043,-0.0012,0,0.002549545,-0.000155716,0.003033211
2012-09-21,-0.002299585,0.0004,0.005,-0.0001,0,0.00017248,0,0.002472065
2012-09-24,-0.003473355,-0.0026,-0.0018,0.0035,0,-0.000721016,0,0.002752339
2012-09-25,-0.001207551,-0.0111,-0.0031,-0.0033,0,0.0013811,0.000244544,0.002833195
2012-09-26,-0.003054583,-0.0057,-0.0003,0.0001,0,0.000624577,-0.00104573,0.00263343
2012-09-27,0.001953439,0.0099,0.0023,-0.0013,0,0.004278966,0,0.002325527
2012-09-28,0.001329614,-0.0046,-0.0029,-0.0023,0,0.004464329,0,0.003134715
2012-10-01,0.004116821,0.0026,0.0008,0.0022,0,0.006811827,0,0.002695006
2012-10-02,-0.003192152,0.001,-0.0015,0.0025,0,0.000462286,-0.0002607,0.003393738
2012-10-03,0.000766069,0.0036,-0.0064,-0.0003,0,0.004569342,0,0.003803273
2012-10-04,0.002704531,0.0076,-0.0021,0.007,0,0.006167368,0,0.003462837
2012-10-05,-0.003939979,-0.0003,-0.0016,0.0023,0,-0.000766596,0,0.003173383
2012-10-08,0.000591839,-0.0036,-0.0024,0.0019,0,0.004570843,-0.000171676,0.003807328
2012-10-09,-0.003967387,-0.0105,-0.0031,0.0033,0,-0.000214686,0,0.003752701
2012-10-10,-0.002495461,-0.0058,0.0041,0.0028,0,0.001095757,-0.000125528,0.00346569
2012-10-11,-0.021591385,0.0011,0.0025,0.0062,0,-0.018182604,0,0.003408781
2012-10-12,-0.018224021,-0.0034,-0.003,-0.0087,0,-0.011934894,-0.002899629,0.003389498
2012-10-15,0.026516409,0.0079,-0.0016,0.0012,0,0.028521919,0.000813313,0.002818823
2012-10-16,-0.004888936,0.01,-0.0024,-0.0022,0,-0.002664031,0.000126541,0.002351446
2012-10-17,-0.010374923,0.0049,0.0014,0.0105,0,-0.007876645,0.000300559,0.002798837
2012-10-18,0.006093802,-0.0031,-0.0059,0.0024,0,0.008730745,-0.000335667,0.002301276
2012-10-19,-0.002765601,-0.0168,-0.0041,0.0046,0,2.92E-05,0,0.002794801
2012-10-22,0.000103519,0.0001,-0.0005,0.0018,0,0.002435202,0,0.002331683
2012-10-23,0.001905781,-0.0129,0.0099,-0.0049,0,0.004496851,-0.000126255,0.002464815
2012-10-24,-0.003503994,-0.0028,-0.0013,0.0041,0,-0.000764311,0,0.002739683
2012-10-25,-0.004305342,0.0027,0.002,0.0003,0,-0.001721701,0,0.002583641
2012-10-26,0.004332868,-0.0007,-0.0013,-0.0043,0,0.00692275,0,0.002589882
2012-10-31,-0.007864661,0.0014,0.005,0.0037,0,-0.004771192,-0.000183724,0.002909745
2012-11-01,-0.001059178,0.0119,0.0018,0.0014,0,0.001284379,0,0.002343557
2012-11-02,0.006948585,-0.0104,-0.0054,0.0024,0,0.009802003,0,0.002853418
2012-11-05,-0.00344119,0.0028,0.0043,-0.0022,0,0.000709801,0,0.004150991
2012-11-06,-0.002296746,0.008,-0.0007,0.0053,0,4.11E-05,0.000965434,0.00330328
2012-11-07,0.002340424,-0.0231,-0.0003,-0.0134,0,0.005354816,0,0.003014392
2012-11-08,0.005088872,-0.0124,-0.0026,0.0044,0,0.008003796,0,0.002914924
2012-11-09,-0.004990537,0.0015,0.0001,-0.0011,0,-0.001626727,0,0.00336381
2012-11-12,-0.002189458,0,-0.0016,0.0002,0,0.001434784,0,0.003624242
2012-11-13,0.006820101,-0.004,-0.002,-0.0029,0,0.008521473,0.001311081,0.003012453
2012-11-14,5.7446E-05,-0.014,-0.0034,-0.0019,0,0.003749471,-0.000065375,0.00362665
2012-11-15,-0.012892884,-0.0024,-0.0041,0.0022,0,-0.009411115,0,0.003481769
2012-11-16,-0.019554832,0.0058,0.0006,0.0007,0,-0.016102522,-0.0002979,0.00315441
2012-11-19,-0.006148845,0.0198,0.0023,-0.0006,0,-0.002270392,-4.04E-05,0.003838055
2012-11-20,0.059512374,0.0011,-0.0006,0.0017,0,0.062910994,0,0.00339862
2012-11-21,-0.001181995,0.0031,0.0037,-0.0015,0,0.004526225,-0.001403824,0.004304396
2012-11-23,0.003407675,0.0128,-0.0016,0.0008,0,0.007345218,-0.000684915,0.003252628
2012-11-26,0.000120098,-0.0014,0.0054,-0.0018,0,0.003215541,0,0.003095443
2012-11-27,0.004448512,-0.0043,0.0045,-0.002,0,0.007077946,-0.00012817,0.002501264
2012-11-28,0.003377535,0.0083,0.0004,-0.0031,0,0.005930807,0,0.002553272
2012-11-29,0.008052259,0.0054,0.007,0,0,0.01117206,0,0.003119801
2012-11-30,0.005734744,0.0002,-0.0016,0.0028,0,0.009059556,0,0.003324812
2012-12-03,0.004409785,-0.0046,0.003,0.0024,0.00001,0.007897703,0,0.003477918
2012-12-04,0.002544418,-0.0016,0.0036,-0.0003,0.00001,0.006509428,-8.99E-05,0.003865137
2012-12-05,-0.003881883,0.0017,-0.0068,0.0088,0.00001,0.000701885,0,0.004573768
2012-12-06,0.00224831,0.0031,-0.0017,-0.0011,0.00001,0.006047415,0,0.003789105
2012-12-07,-0.006231976,0.0027,-0.0041,0.0029,0.00001,-0.002206461,0,0.004015515
2012-12-10,-0.007184082,0.0011,0.0045,-0.0005,0.00001,-0.004071553,-0.000185606,0.002916923
2012-12-11,-0.0066754,0.0068,0.0045,-0.0008,0.00001,-0.003830706,0,0.002834694
2012-12-12,-0.003422281,-0.0002,-0.0072,0.0052,0.00001,-0.000930846,0.001117578,0.003599013
2012-12-13,-0.003653088,-0.0058,0.0009,0.0007,0.00001,-0.00320211,0.002467333,0.002908311
2012-12-14,0.003159573,-0.0034,0.0029,0.0023,0.00001,0.006386439,0,0.003216866
